Teams,Borda Points
lsu-tigers,1510
ohio-state-buckeyes,1464
clemson-tigers,1418
oklahoma-sooners,1342
georgia-bulldogs,1234
florida-gators,1167
oregon-ducks,1144
auburn-tigers,1027
alabama-crimson-tide,1026
wisconsin-badgers,971
utah-utes,935
penn-state-nittany-lions,920
notre-dame-fighting-irish,749
memphis-tigers,721
minnesota-golden-gophers,694
michigan-wolverines,650
iowa-hawkeyes,550
boise-state-broncos,549
appalachian-state-mountaineers,405
navy-midshipmen,303
usc-trojans,247
cincinnati-bearcats,220
air-force-falcons,136
oklahoma-state-cowboys,97
southern-methodist-mustangs,90
virginia-cavaliers,77
kansas-state-wildcats,68
florida-atlantic-owls,10
texas-am-aggies,8
ucf-knights,8
iowa-state-cyclones,7
arizona-state-sun-devils,6
california-golden-bears,5
washington-huskies,4
north-dakota-state-bison,2
