Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1493
georgia-bulldogs,1407
oklahoma-sooners,1337
ohio-state-buckeyes,1270
lsu-tigers,1233
michigan-wolverines,1126
notre-dame-fighting-irish,1037
texas-longhorns,1032
auburn-tigers,958
florida-gators,941
texas-am-aggies,863
utah-utes,826
washington-huskies,769
penn-state-nittany-lions,691
oregon-ducks,575
wisconsin-badgers,523
ucf-knights,450
michigan-state-spartans,419
iowa-hawkeyes,362
washington-state-cougars,260
syracuse-orange,257
boise-state-broncos,200
iowa-state-cyclones,97
nebraska-cornhuskers,95
virginia-cavaliers,83
tcu-horned-frogs,64
cincinnati-bearcats,58
mississippi-state-bulldogs,55
army-west-point-black-knights,37
miami-fl-hurricanes,11
oklahoma-state-cowboys,10
memphis-tigers,6
appalachian-state-mountaineers,5
arizona-state-sun-devils,4
minnesota-golden-gophers,2
usc-trojans,2
boston-college-eagles,2
north-carolina-tar-heels,2
