Teams,Borda Points
lsu-tigers,1525
clemson-tigers,1463
ohio-state-buckeyes,1403
georgia-bulldogs,1316
oregon-ducks,1227
florida-gators,1193
oklahoma-sooners,1163
alabama-crimson-tide,1138
penn-state-nittany-lions,1023
minnesota-golden-gophers,938
wisconsin-badgers,867
notre-dame-fighting-irish,866
baylor-bears,809
auburn-tigers,717
iowa-hawkeyes,692
utah-utes,538
memphis-tigers,521
michigan-wolverines,474
appalachian-state-mountaineers,462
navy-midshipmen,411
cincinnati-bearcats,343
boise-state-broncos,200
ucf-knights,105
texas-longhorns,85
texas-am-aggies,68
florida-atlantic-owls,55
washington-huskies,42
virginia-cavaliers,33
usc-trojans,19
san-diego-state-aztecs,18
arizona-state-sun-devils,13
southern-methodist-mustangs,12
tennessee-volunteers,11
california-golden-bears,6
north-dakota-state-bison,4
louisiana-tech-bulldogs,4
louisiana-lafayette-ragin-cajuns,4
kentucky-wildcats,3
kansas-state-wildcats,2
