Teams,Borda Points
clemson-tigers,1545
alabama-crimson-tide,1488
georgia-bulldogs,1386
lsu-tigers,1339
oklahoma-sooners,1310
ohio-state-buckeyes,1292
notre-dame-fighting-irish,1099
auburn-tigers,1079
florida-gators,959
utah-utes,929
michigan-wolverines,917
texas-longhorns,889
penn-state-nittany-lions,729
wisconsin-badgers,727
ucf-knights,705
oregon-ducks,672
texas-am-aggies,668
iowa-hawkeyes,546
washington-state-cougars,460
boise-state-broncos,294
washington-huskies,201
california-golden-bears,187
arizona-state-sun-devils,185
tcu-horned-frogs,114
kansas-state-wildcats,101
oklahoma-state-cowboys,68
army-west-point-black-knights,58
michigan-state-spartans,46
memphis-tigers,34
byu-cougars,18
wake-forest-demon-deacons,18
iowa-state-cyclones,11
temple-owls,9
mississippi-state-bulldogs,4
appalachian-state-mountaineers,3
minnesota-golden-gophers,2
