Teams,Borda Points
clemson-tigers,1544
alabama-crimson-tide,1489
georgia-bulldogs,1385
lsu-tigers,1336
oklahoma-sooners,1315
ohio-state-buckeyes,1291
notre-dame-fighting-irish,1072
auburn-tigers,1056
florida-gators,997
michigan-wolverines,936
utah-utes,905
texas-longhorns,878
penn-state-nittany-lions,782
wisconsin-badgers,714
oregon-ducks,679
texas-am-aggies,647
ucf-knights,551
michigan-state-spartans,503
iowa-hawkeyes,479
washington-state-cougars,358
boise-state-broncos,183
washington-huskies,169
usc-trojans,157
virginia-cavaliers,137
iowa-state-cyclones,106
california-golden-bears,103
mississippi-state-bulldogs,83
tcu-horned-frogs,68
north-carolina-tar-heels,56
army-west-point-black-knights,49
colorado-buffaloes,25
oklahoma-state-cowboys,20
memphis-tigers,14
arizona-state-sun-devils,5
syracuse-orange,3
boston-college-eagles,3
minnesota-golden-gophers,2
appalachian-state-mountaineers,2
kentucky-wildcats,2
