Teams,Borda Points
clemson-tigers,1543
alabama-crimson-tide,1485
georgia-bulldogs,1400
lsu-tigers,1344
ohio-state-buckeyes,1288
oklahoma-sooners,1283
auburn-tigers,1169
wisconsin-badgers,1071
florida-gators,1022
notre-dame-fighting-irish,989
texas-longhorns,968
penn-state-nittany-lions,848
oregon-ducks,839
iowa-hawkeyes,714
california-golden-bears,547
boise-state-broncos,524
washington-huskies,499
virginia-cavaliers,431
utah-utes,429
michigan-wolverines,288
usc-trojans,259
ucf-knights,258
texas-am-aggies,234
kansas-state-wildcats,232
michigan-state-spartans,106
wake-forest-demon-deacons,78
oklahoma-state-cowboys,57
army-west-point-black-knights,46
memphis-tigers,43
iowa-state-cyclones,31
appalachian-state-mountaineers,26
washington-state-cougars,22
missouri-tigers,15
mississippi-state-bulldogs,14
colorado-buffaloes,7
pittsburgh-panthers,6
arizona-state-sun-devils,5
minnesota-golden-gophers,5
tulane-green-wave,2
