Teams,Borda Points
alabama-crimson-tide,1504
ohio-state-buckeyes,1503
clemson-tigers,1453
penn-state-nittany-lions,1368
georgia-bulldogs,1258
oregon-ducks,1242
utah-utes,1152
oklahoma-sooners,1107
florida-gators,1000
baylor-bears,971
auburn-tigers,963
minnesota-golden-gophers,893
michigan-wolverines,842
notre-dame-fighting-irish,633
wisconsin-badgers,620
cincinnati-bearcats,589
iowa-hawkeyes,552
memphis-tigers,510
kansas-state-wildcats,425
boise-state-broncos,369
wake-forest-demon-deacons,354
southern-methodist-mustangs,309
san-diego-state-aztecs,127
navy-midshipmen,113
ucf-knights,70
texas-longhorns,48
indiana-hoosiers,41
texas-am-aggies,24
oklahoma-state-cowboys,16
louisiana-tech-bulldogs,11
appalachian-state-mountaineers,9
pittsburgh-panthers,3
washington-huskies,3
north-dakota-state-bison,2
virginia-cavaliers,2
iowa-state-cyclones,2
