Teams,Borda Points
alabama-crimson-tide,1503
clemson-tigers,1433
georgia-bulldogs,1393
ohio-state-buckeyes,1393
lsu-tigers,1352
oklahoma-sooners,1268
florida-gators,1163
wisconsin-badgers,1105
notre-dame-fighting-irish,1046
penn-state-nittany-lions,958
texas-longhorns,947
auburn-tigers,920
oregon-ducks,828
boise-state-broncos,654
utah-utes,626
michigan-wolverines,619
iowa-hawkeyes,458
arizona-state-sun-devils,391
wake-forest-demon-deacons,382
virginia-cavaliers,357
southern-methodist-mustangs,293
baylor-bears,263
memphis-tigers,199
texas-am-aggies,169
cincinnati-bearcats,124
missouri-tigers,65
appalachian-state-mountaineers,63
washington-huskies,57
tulane-green-wave,26
california-golden-bears,20
michigan-state-spartans,17
arizona-wildcats,11
ucf-knights,9
iowa-state-cyclones,6
usc-trojans,6
pittsburgh-panthers,2
