Teams,Borda Points
lsu-tigers,1537
ohio-state-buckeyes,1486
clemson-tigers,1440
georgia-bulldogs,1347
alabama-crimson-tide,1283
utah-utes,1231
oklahoma-sooners,1189
florida-gators,1058
minnesota-golden-gophers,996
michigan-wolverines,913
baylor-bears,910
penn-state-nittany-lions,903
wisconsin-badgers,791
oregon-ducks,784
notre-dame-fighting-irish,701
auburn-tigers,635
memphis-tigers,535
cincinnati-bearcats,519
iowa-hawkeyes,510
boise-state-broncos,411
oklahoma-state-cowboys,270
appalachian-state-mountaineers,211
virginia-tech-hokies,149
navy-midshipmen,103
usc-trojans,82
iowa-state-cyclones,75
texas-am-aggies,27
air-force-falcons,22
southern-methodist-mustangs,10
arizona-state-sun-devils,5
north-dakota-state-bison,1
louisiana-lafayette-ragin-cajuns,1
