Teams,Borda Points
lsu-tigers,1542
ohio-state-buckeyes,1478
clemson-tigers,1442
georgia-bulldogs,1347
alabama-crimson-tide,1274
oregon-ducks,1248
oklahoma-sooners,1182
penn-state-nittany-lions,1082
florida-gators,1042
minnesota-golden-gophers,961
michigan-wolverines,890
baylor-bears,849
wisconsin-badgers,808
notre-dame-fighting-irish,738
auburn-tigers,684
cincinnati-bearcats,598
memphis-tigers,582
iowa-hawkeyes,554
boise-state-broncos,440
southern-methodist-mustangs,390
oklahoma-state-cowboys,256
appalachian-state-mountaineers,207
texas-am-aggies,170
virginia-tech-hokies,86
indiana-hoosiers,69
iowa-state-cyclones,45
virginia-cavaliers,33
navy-midshipmen,21
air-force-falcons,18
pittsburgh-panthers,14
san-diego-state-aztecs,10
usc-trojans,10
texas-longhorns,7
washington-huskies,7
north-dakota-state-bison,2
illinois-fighting-illini,2
