Teams,Borda Points
lsu-tigers,1510
ohio-state-buckeyes,1464
clemson-tigers,1418
oklahoma-sooners,1342
georgia-bulldogs,1225
florida-gators,1146
oregon-ducks,1126
baylor-bears,1021
auburn-tigers,994
alabama-crimson-tide,992
wisconsin-badgers,931
utah-utes,896
penn-state-nittany-lions,878
notre-dame-fighting-irish,700
memphis-tigers,668
minnesota-golden-gophers,644
michigan-wolverines,611
iowa-hawkeyes,519
appalachian-state-mountaineers,401
navy-midshipmen,302
usc-trojans,246
cincinnati-bearcats,218
air-force-falcons,136
oklahoma-state-cowboys,96
southern-methodist-mustangs,89
virginia-cavaliers,77
kansas-state-wildcats,67
florida-atlantic-owls,10
ucf-knights,8
texas-am-aggies,7
iowa-state-cyclones,6
arizona-state-sun-devils,6
california-golden-bears,5
washington-huskies,4
north-dakota-state-bison,2
