Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
derek-redd,2020,4,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,notre-dame-fighting-irish,georgia-bulldogs,florida-gators,penn-state-nittany-lions,auburn-tigers,miami-fl-hurricanes,oklahoma-sooners,lsu-tigers,texas-am-aggies,texas-longhorns,cincinnati-bearcats,wisconsin-badgers,ucf-knights,usc-trojans,north-carolina-tar-heels,michigan-wolverines,memphis-tigers,tennessee-volunteers,pittsburgh-panthers,oklahoma-state-cowboys,byu-cougars,army-west-point-black-knights
don-williams,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,georgia-bulldogs,penn-state-nittany-lions,auburn-tigers,miami-fl-hurricanes,notre-dame-fighting-irish,texas-longhorns,oregon-ducks,oklahoma-sooners,michigan-wolverines,mississippi-state-bulldogs,lsu-tigers,north-carolina-tar-heels,pittsburgh-panthers,ucf-knights,wisconsin-badgers,texas-am-aggies,tennessee-volunteers,oklahoma-state-cowboys,iowa-hawkeyes,usc-trojans,virginia-tech-hokies
dylan-sinn,2020,4,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,penn-state-nittany-lions,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,florida-gators,wisconsin-badgers,oregon-ducks,miami-fl-hurricanes,north-carolina-tar-heels,mississippi-state-bulldogs,cincinnati-bearcats,minnesota-golden-gophers,texas-am-aggies,ucf-knights,texas-longhorns,lsu-tigers,kansas-state-wildcats,oklahoma-sooners,utah-utes,michigan-wolverines,pittsburgh-panthers,iowa-hawkeyes
eric-boynton,2020,4,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,georgia-bulldogs,florida-gators,notre-dame-fighting-irish,auburn-tigers,penn-state-nittany-lions,oregon-ducks,miami-fl-hurricanes,wisconsin-badgers,oklahoma-state-cowboys,north-carolina-tar-heels,oklahoma-sooners,ucf-knights,michigan-wolverines,texas-longhorns,mississippi-state-bulldogs,cincinnati-bearcats,tennessee-volunteers,lsu-tigers,minnesota-golden-gophers,texas-am-aggies,virginia-tech-hokies,memphis-tigers
eric-hansen,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,auburn-tigers,notre-dame-fighting-irish,miami-fl-hurricanes,georgia-bulldogs,florida-gators,north-carolina-tar-heels,texas-longhorns,cincinnati-bearcats,penn-state-nittany-lions,mississippi-state-bulldogs,tennessee-volunteers,ucf-knights,memphis-tigers,byu-cougars,wisconsin-badgers,virginia-tech-hokies,oregon-ducks,michigan-wolverines,oklahoma-state-cowboys,texas-am-aggies,lsu-tigers,pittsburgh-panthers
ferd-lewis,2020,4,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,florida-gators,notre-dame-fighting-irish,auburn-tigers,mississippi-state-bulldogs,miami-fl-hurricanes,ucf-knights,texas-am-aggies,texas-longhorns,north-carolina-tar-heels,cincinnati-bearcats,oregon-ducks,penn-state-nittany-lions,oklahoma-state-cowboys,tennessee-volunteers,wisconsin-badgers,pittsburgh-panthers,kansas-state-wildcats,byu-cougars,oklahoma-sooners,virginia-tech-hokies,louisiana-lafayette-ragin-cajuns
garland-gillen,2020,4,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,florida-gators,georgia-bulldogs,auburn-tigers,miami-fl-hurricanes,notre-dame-fighting-irish,texas-longhorns,texas-am-aggies,ucf-knights,oregon-ducks,penn-state-nittany-lions,north-carolina-tar-heels,oklahoma-state-cowboys,tennessee-volunteers,cincinnati-bearcats,mississippi-state-bulldogs,michigan-wolverines,lsu-tigers,oklahoma-sooners,louisiana-lafayette-ragin-cajuns,wisconsin-badgers,byu-cougars,virginia-tech-hokies
gentry-estes,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,oregon-ducks,georgia-bulldogs,auburn-tigers,miami-fl-hurricanes,notre-dame-fighting-irish,ucf-knights,penn-state-nittany-lions,cincinnati-bearcats,north-carolina-tar-heels,oklahoma-state-cowboys,tennessee-volunteers,mississippi-state-bulldogs,texas-am-aggies,texas-longhorns,wisconsin-badgers,pittsburgh-panthers,lsu-tigers,michigan-wolverines,oklahoma-sooners,byu-cougars,memphis-tigers
james-kratch,2020,4,ohio-state-buckeyes,clemson-tigers,alabama-crimson-tide,miami-fl-hurricanes,florida-gators,notre-dame-fighting-irish,georgia-bulldogs,mississippi-state-bulldogs,cincinnati-bearcats,oregon-ducks,ucf-knights,auburn-tigers,penn-state-nittany-lions,wisconsin-badgers,north-carolina-tar-heels,tennessee-volunteers,pittsburgh-panthers,texas-longhorns,oklahoma-state-cowboys,louisiana-lafayette-ragin-cajuns,byu-cougars,texas-am-aggies,lsu-tigers,kansas-state-wildcats,oklahoma-sooners
jerry-dipaola,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,auburn-tigers,georgia-bulldogs,miami-fl-hurricanes,notre-dame-fighting-irish,oregon-ducks,oklahoma-sooners,north-carolina-tar-heels,texas-am-aggies,oklahoma-state-cowboys,texas-longhorns,mississippi-state-bulldogs,lsu-tigers,pittsburgh-panthers,ucf-knights,cincinnati-bearcats,tennessee-volunteers,byu-cougars,usc-trojans,baylor-bears,virginia-tech-hokies,southern-methodist-mustangs
john-bednarowski,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,florida-gators,penn-state-nittany-lions,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,north-carolina-tar-heels,wisconsin-badgers,texas-longhorns,ucf-knights,cincinnati-bearcats,virginia-tech-hokies,texas-am-aggies,lsu-tigers,oklahoma-state-cowboys,miami-fl-hurricanes,oklahoma-sooners,louisiana-lafayette-ragin-cajuns,michigan-wolverines,byu-cougars,pittsburgh-panthers,uab-blazers
john-clay,2020,4,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,georgia-bulldogs,notre-dame-fighting-irish,florida-gators,penn-state-nittany-lions,miami-fl-hurricanes,auburn-tigers,north-carolina-tar-heels,oregon-ducks,oklahoma-sooners,wisconsin-badgers,texas-am-aggies,texas-longhorns,cincinnati-bearcats,michigan-wolverines,ucf-knights,oklahoma-state-cowboys,mississippi-state-bulldogs,tennessee-volunteers,lsu-tigers,virginia-tech-hokies,byu-cougars,pittsburgh-panthers
jon-johnson,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,notre-dame-fighting-irish,georgia-bulldogs,oklahoma-state-cowboys,auburn-tigers,texas-longhorns,penn-state-nittany-lions,north-carolina-tar-heels,texas-am-aggies,cincinnati-bearcats,miami-fl-hurricanes,mississippi-state-bulldogs,oregon-ducks,tennessee-volunteers,byu-cougars,lsu-tigers,ucf-knights,virginia-tech-hokies,oklahoma-sooners,wisconsin-badgers,pittsburgh-panthers,louisiana-lafayette-ragin-cajuns
jon-wilner,2020,4,alabama-crimson-tide,clemson-tigers,florida-gators,georgia-bulldogs,miami-fl-hurricanes,notre-dame-fighting-irish,mississippi-state-bulldogs,texas-longhorns,tennessee-volunteers,ucf-knights,north-carolina-tar-heels,oklahoma-state-cowboys,texas-am-aggies,auburn-tigers,oklahoma-sooners,cincinnati-bearcats,pittsburgh-panthers,lsu-tigers,memphis-tigers,virginia-tech-hokies,louisiana-lafayette-ragin-cajuns,byu-cougars,arkansas-state-red-wolves,marshall-thundering-herd,army-west-point-black-knights
jonas-pope,2020,4,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,florida-gators,notre-dame-fighting-irish,texas-longhorns,auburn-tigers,texas-am-aggies,lsu-tigers,oklahoma-sooners,north-carolina-tar-heels,miami-fl-hurricanes,ucf-knights,cincinnati-bearcats,oklahoma-state-cowboys,tennessee-volunteers,memphis-tigers,byu-cougars,louisiana-lafayette-ragin-cajuns,virginia-tech-hokies,pittsburgh-panthers,marshall-thundering-herd,louisville-cardinals,kentucky-wildcats,army-west-point-black-knights
josh-furlong,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,florida-gators,penn-state-nittany-lions,auburn-tigers,notre-dame-fighting-irish,oregon-ducks,texas-longhorns,texas-am-aggies,north-carolina-tar-heels,miami-fl-hurricanes,wisconsin-badgers,oklahoma-sooners,cincinnati-bearcats,byu-cougars,lsu-tigers,oklahoma-state-cowboys,ucf-knights,usc-trojans,tennessee-volunteers,michigan-wolverines,memphis-tigers,mississippi-state-bulldogs
kirk-bohls,2020,4,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,florida-gators,miami-fl-hurricanes,georgia-bulldogs,texas-longhorns,byu-cougars,ucf-knights,mississippi-state-bulldogs,kansas-state-wildcats,oklahoma-sooners,north-carolina-tar-heels,southern-methodist-mustangs,auburn-tigers,cincinnati-bearcats,oklahoma-state-cowboys,virginia-tech-hokies,pittsburgh-panthers,lsu-tigers,tennessee-volunteers,louisiana-lafayette-ragin-cajuns,texas-am-aggies,memphis-tigers,virginia-cavaliers
lauren-brownlow,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,penn-state-nittany-lions,miami-fl-hurricanes,oregon-ducks,auburn-tigers,texas-am-aggies,north-carolina-tar-heels,ucf-knights,cincinnati-bearcats,wisconsin-badgers,minnesota-golden-gophers,virginia-tech-hokies,byu-cougars,pittsburgh-panthers,mississippi-state-bulldogs,southern-methodist-mustangs,texas-longhorns,oklahoma-state-cowboys,lsu-tigers,louisiana-lafayette-ragin-cajuns
madison-blevins,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,miami-fl-hurricanes,penn-state-nittany-lions,wisconsin-badgers,texas-longhorns,texas-am-aggies,oklahoma-sooners,north-carolina-tar-heels,ucf-knights,cincinnati-bearcats,oklahoma-state-cowboys,mississippi-state-bulldogs,michigan-wolverines,tennessee-volunteers,lsu-tigers,memphis-tigers,byu-cougars,louisiana-lafayette-ragin-cajuns,virginia-tech-hokies
marc-weiszer,2020,4,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,florida-gators,auburn-tigers,notre-dame-fighting-irish,miami-fl-hurricanes,ohio-state-buckeyes,texas-longhorns,ucf-knights,cincinnati-bearcats,north-carolina-tar-heels,mississippi-state-bulldogs,tennessee-volunteers,penn-state-nittany-lions,oregon-ducks,byu-cougars,wisconsin-badgers,michigan-wolverines,oklahoma-sooners,lsu-tigers,texas-am-aggies,oklahoma-state-cowboys,pittsburgh-panthers,louisiana-lafayette-ragin-cajuns
matt-baker,2020,4,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,florida-gators,auburn-tigers,georgia-bulldogs,notre-dame-fighting-irish,penn-state-nittany-lions,oregon-ducks,miami-fl-hurricanes,wisconsin-badgers,cincinnati-bearcats,north-carolina-tar-heels,ucf-knights,mississippi-state-bulldogs,michigan-wolverines,memphis-tigers,byu-cougars,texas-longhorns,lsu-tigers,oklahoma-sooners,virginia-tech-hokies,oklahoma-state-cowboys,pittsburgh-panthers,texas-am-aggies
matt-brown,2020,4,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,florida-gators,notre-dame-fighting-irish,miami-fl-hurricanes,auburn-tigers,penn-state-nittany-lions,mississippi-state-bulldogs,georgia-bulldogs,north-carolina-tar-heels,ucf-knights,cincinnati-bearcats,oregon-ducks,usc-trojans,wisconsin-badgers,michigan-wolverines,virginia-tech-hokies,texas-longhorns,byu-cougars,texas-am-aggies,tennessee-volunteers,oklahoma-state-cowboys,oklahoma-sooners,lsu-tigers
michael-lev,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,notre-dame-fighting-irish,miami-fl-hurricanes,penn-state-nittany-lions,georgia-bulldogs,auburn-tigers,ucf-knights,byu-cougars,mississippi-state-bulldogs,virginia-tech-hokies,texas-am-aggies,lsu-tigers,tennessee-volunteers,memphis-tigers,cincinnati-bearcats,pittsburgh-panthers,arkansas-state-red-wolves,kansas-state-wildcats,oklahoma-sooners,usc-trojans,texas-longhorns,north-carolina-tar-heels
nate-mink,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,florida-gators,auburn-tigers,miami-fl-hurricanes,texas-longhorns,oklahoma-sooners,penn-state-nittany-lions,ucf-knights,wisconsin-badgers,oregon-ducks,cincinnati-bearcats,oklahoma-state-cowboys,north-carolina-tar-heels,texas-am-aggies,michigan-wolverines,pittsburgh-panthers,usc-trojans,mississippi-state-bulldogs,tennessee-volunteers,byu-cougars,baylor-bears
nathan-baird,2020,4,ohio-state-buckeyes,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,florida-gators,auburn-tigers,notre-dame-fighting-irish,penn-state-nittany-lions,miami-fl-hurricanes,ucf-knights,texas-am-aggies,michigan-wolverines,oklahoma-state-cowboys,texas-longhorns,oregon-ducks,wisconsin-badgers,cincinnati-bearcats,usc-trojans,utah-utes,north-carolina-tar-heels,pittsburgh-panthers,washington-huskies,minnesota-golden-gophers,mississippi-state-bulldogs,virginia-tech-hokies
neill-ostrout,2020,4,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,florida-gators,miami-fl-hurricanes,mississippi-state-bulldogs,oregon-ducks,georgia-bulldogs,notre-dame-fighting-irish,penn-state-nittany-lions,texas-longhorns,michigan-wolverines,auburn-tigers,ucf-knights,north-carolina-tar-heels,minnesota-golden-gophers,texas-am-aggies,tennessee-volunteers,cincinnati-bearcats,byu-cougars,lsu-tigers,wisconsin-badgers,virginia-tech-hokies,pittsburgh-panthers,oklahoma-sooners
norm-wood,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,penn-state-nittany-lions,miami-fl-hurricanes,mississippi-state-bulldogs,wisconsin-badgers,texas-longhorns,texas-am-aggies,north-carolina-tar-heels,ucf-knights,cincinnati-bearcats,lsu-tigers,oklahoma-state-cowboys,oklahoma-sooners,michigan-wolverines,usc-trojans,tennessee-volunteers,pittsburgh-panthers,memphis-tigers,byu-cougars
parrish-alford,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,florida-gators,penn-state-nittany-lions,oregon-ducks,wisconsin-badgers,miami-fl-hurricanes,notre-dame-fighting-irish,oklahoma-sooners,auburn-tigers,north-carolina-tar-heels,texas-longhorns,texas-am-aggies,byu-cougars,ucf-knights,cincinnati-bearcats,memphis-tigers,pittsburgh-panthers,virginia-tech-hokies,virginia-cavaliers,tennessee-volunteers,mississippi-state-bulldogs,louisiana-lafayette-ragin-cajuns
pat-dooley,2020,4,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,florida-gators,notre-dame-fighting-irish,georgia-bulldogs,north-carolina-tar-heels,auburn-tigers,penn-state-nittany-lions,miami-fl-hurricanes,texas-longhorns,oregon-ducks,ucf-knights,cincinnati-bearcats,byu-cougars,oklahoma-sooners,mississippi-state-bulldogs,lsu-tigers,texas-am-aggies,tennessee-volunteers,michigan-wolverines,oklahoma-state-cowboys,virginia-cavaliers,louisiana-lafayette-ragin-cajuns,utah-utes
pete-martini,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,florida-gators,penn-state-nittany-lions,miami-fl-hurricanes,notre-dame-fighting-irish,oregon-ducks,auburn-tigers,wisconsin-badgers,mississippi-state-bulldogs,texas-longhorns,michigan-wolverines,usc-trojans,tennessee-volunteers,oklahoma-sooners,lsu-tigers,ucf-knights,texas-am-aggies,oklahoma-state-cowboys,pittsburgh-panthers,minnesota-golden-gophers,iowa-hawkeyes,utah-utes
rece-davis,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,miami-fl-hurricanes,notre-dame-fighting-irish,auburn-tigers,mississippi-state-bulldogs,georgia-bulldogs,texas-am-aggies,ucf-knights,penn-state-nittany-lions,north-carolina-tar-heels,byu-cougars,cincinnati-bearcats,oregon-ducks,wisconsin-badgers,texas-longhorns,lsu-tigers,oklahoma-state-cowboys,oklahoma-sooners,tennessee-volunteers,michigan-wolverines,pittsburgh-panthers,louisiana-lafayette-ragin-cajuns
rob-long,2020,4,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,texas-longhorns,florida-gators,oklahoma-state-cowboys,miami-fl-hurricanes,mississippi-state-bulldogs,ucf-knights,tennessee-volunteers,lsu-tigers,texas-am-aggies,oklahoma-sooners,north-carolina-tar-heels,byu-cougars,louisiana-lafayette-ragin-cajuns,pittsburgh-panthers,southern-methodist-mustangs,cincinnati-bearcats,uab-blazers,memphis-tigers,virginia-tech-hokies,kansas-state-wildcats
robert-cessna,2020,4,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,florida-gators,notre-dame-fighting-irish,georgia-bulldogs,auburn-tigers,penn-state-nittany-lions,oregon-ducks,miami-fl-hurricanes,texas-longhorns,wisconsin-badgers,texas-am-aggies,oklahoma-sooners,north-carolina-tar-heels,oklahoma-state-cowboys,mississippi-state-bulldogs,cincinnati-bearcats,ucf-knights,tennessee-volunteers,michigan-wolverines,lsu-tigers,memphis-tigers,louisiana-lafayette-ragin-cajuns,pittsburgh-panthers
ron-counts,2020,4,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,florida-gators,oklahoma-sooners,texas-longhorns,lsu-tigers,auburn-tigers,notre-dame-fighting-irish,miami-fl-hurricanes,texas-am-aggies,north-carolina-tar-heels,tennessee-volunteers,ucf-knights,cincinnati-bearcats,oklahoma-state-cowboys,byu-cougars,memphis-tigers,virginia-tech-hokies,louisiana-lafayette-ragin-cajuns,pittsburgh-panthers,mississippi-state-bulldogs,virginia-cavaliers,kentucky-wildcats,louisville-cardinals
