aaron-mcmann,2020,7,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,penn-state-nittany-lions,oregon-ducks,oklahoma-state-cowboys,florida-gators,miami-fl-hurricanes,texas-am-aggies,north-carolina-tar-heels,cincinnati-bearcats,byu-cougars,wisconsin-badgers,michigan-wolverines,southern-methodist-mustangs,iowa-state-cyclones,virginia-tech-hokies,memphis-tigers,minnesota-golden-gophers,kansas-state-wildcats,oklahoma-sooners,coastal-carolina-chanticleers,north-carolina-state-wolfpack
adam-grosbard,2020,7,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,georgia-bulldogs,ohio-state-buckeyes,oklahoma-state-cowboys,cincinnati-bearcats,texas-am-aggies,florida-gators,miami-fl-hurricanes,penn-state-nittany-lions,oregon-ducks,wisconsin-badgers,byu-cougars,north-carolina-tar-heels,michigan-wolverines,southern-methodist-mustangs,iowa-state-cyclones,marshall-thundering-herd,kansas-state-wildcats,virginia-tech-hokies,coastal-carolina-chanticleers,north-carolina-state-wolfpack,memphis-tigers,arkansas-razorbacks
adam-zucker,2020,7,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,oklahoma-state-cowboys,byu-cougars,texas-am-aggies,cincinnati-bearcats,penn-state-nittany-lions,miami-fl-hurricanes,florida-gators,oregon-ducks,north-carolina-tar-heels,southern-methodist-mustangs,tulsa-golden-hurricane,iowa-state-cyclones,kansas-state-wildcats,north-carolina-state-wolfpack,minnesota-golden-gophers,wisconsin-badgers,usc-trojans,virginia-tech-hokies,coastal-carolina-chanticleers,marshall-thundering-herd
andy-greder,2020,7,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,penn-state-nittany-lions,georgia-bulldogs,oklahoma-state-cowboys,notre-dame-fighting-irish,oregon-ducks,cincinnati-bearcats,wisconsin-badgers,miami-fl-hurricanes,texas-am-aggies,north-carolina-tar-heels,florida-gators,byu-cougars,michigan-wolverines,minnesota-golden-gophers,southern-methodist-mustangs,iowa-state-cyclones,north-carolina-state-wolfpack,kansas-state-wildcats,virginia-tech-hokies,usc-trojans,washington-huskies,iowa-hawkeyes
audrey-dahlgren,2020,7,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,georgia-bulldogs,oklahoma-state-cowboys,cincinnati-bearcats,penn-state-nittany-lions,texas-am-aggies,florida-gators,oregon-ducks,miami-fl-hurricanes,byu-cougars,southern-methodist-mustangs,wisconsin-badgers,michigan-wolverines,north-carolina-tar-heels,iowa-state-cyclones,virginia-tech-hokies,kansas-state-wildcats,minnesota-golden-gophers,usc-trojans,north-carolina-state-wolfpack,coastal-carolina-chanticleers,marshall-thundering-herd
blair-kerkhoff,2020,7,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,penn-state-nittany-lions,oklahoma-state-cowboys,georgia-bulldogs,cincinnati-bearcats,oregon-ducks,texas-am-aggies,florida-gators,miami-fl-hurricanes,byu-cougars,north-carolina-tar-heels,wisconsin-badgers,kansas-state-wildcats,southern-methodist-mustangs,iowa-state-cyclones,michigan-wolverines,virginia-tech-hokies,oklahoma-sooners,auburn-tigers,north-carolina-state-wolfpack,marshall-thundering-herd,tulsa-golden-hurricane
bob-asmussen,2020,7,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,oregon-ducks,penn-state-nittany-lions,minnesota-golden-gophers,oklahoma-state-cowboys,cincinnati-bearcats,texas-am-aggies,miami-fl-hurricanes,florida-gators,byu-cougars,wisconsin-badgers,michigan-wolverines,southern-methodist-mustangs,north-carolina-tar-heels,iowa-state-cyclones,kansas-state-wildcats,virginia-tech-hokies,usc-trojans,marshall-thundering-herd,north-carolina-state-wolfpack,iowa-hawkeyes
brett-mcmurphy,2020,7,alabama-crimson-tide,clemson-tigers,notre-dame-fighting-irish,georgia-bulldogs,oklahoma-state-cowboys,cincinnati-bearcats,texas-am-aggies,florida-gators,kansas-state-wildcats,iowa-state-cyclones,byu-cougars,southern-methodist-mustangs,marshall-thundering-herd,north-carolina-tar-heels,miami-fl-hurricanes,tulsa-golden-hurricane,west-virginia-mountaineers,coastal-carolina-chanticleers,uab-blazers,liberty-flames,virginia-tech-hokies,arkansas-razorbacks,memphis-tigers,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns
brian-howell,2020,7,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-state-cowboys,georgia-bulldogs,byu-cougars,texas-am-aggies,cincinnati-bearcats,florida-gators,miami-fl-hurricanes,iowa-state-cyclones,southern-methodist-mustangs,north-carolina-tar-heels,kansas-state-wildcats,virginia-tech-hokies,north-carolina-state-wolfpack,west-virginia-mountaineers,marshall-thundering-herd,oklahoma-sooners,auburn-tigers,coastal-carolina-chanticleers,army-west-point-black-knights,louisiana-lafayette-ragin-cajuns,tennessee-volunteers,texas-longhorns
brooks-kubena,2020,7,alabama-crimson-tide,clemson-tigers,notre-dame-fighting-irish,oklahoma-state-cowboys,cincinnati-bearcats,texas-am-aggies,byu-cougars,southern-methodist-mustangs,georgia-bulldogs,florida-gators,kansas-state-wildcats,iowa-state-cyclones,north-carolina-tar-heels,miami-fl-hurricanes,virginia-tech-hokies,west-virginia-mountaineers,marshall-thundering-herd,coastal-carolina-chanticleers,north-carolina-state-wolfpack,air-force-falcons,liberty-flames,arkansas-razorbacks,oklahoma-sooners,memphis-tigers,south-carolina-gamecocks
