Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
colten-bartholomew,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,oklahoma-state-cowboys,wisconsin-badgers,florida-gators,cincinnati-bearcats,texas-am-aggies,miami-fl-hurricanes,oregon-ducks,byu-cougars,north-carolina-tar-heels,michigan-wolverines,penn-state-nittany-lions,southern-methodist-mustangs,kansas-state-wildcats,iowa-state-cyclones,usc-trojans,indiana-hoosiers,coastal-carolina-chanticleers,marshall-thundering-herd,louisiana-lafayette-ragin-cajuns,oklahoma-sooners
conor-oneill,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,oklahoma-state-cowboys,cincinnati-bearcats,georgia-bulldogs,texas-am-aggies,miami-fl-hurricanes,byu-cougars,wisconsin-badgers,florida-gators,oregon-ducks,marshall-thundering-herd,north-carolina-tar-heels,michigan-wolverines,indiana-hoosiers,coastal-carolina-chanticleers,kansas-state-wildcats,penn-state-nittany-lions,army-west-point-black-knights,southern-methodist-mustangs,memphis-tigers,boise-state-broncos,appalachian-state-mountaineers
david-briggs,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,oklahoma-state-cowboys,cincinnati-bearcats,texas-am-aggies,wisconsin-badgers,michigan-wolverines,florida-gators,byu-cougars,oregon-ducks,miami-fl-hurricanes,indiana-hoosiers,usc-trojans,penn-state-nittany-lions,kansas-state-wildcats,iowa-state-cyclones,north-carolina-tar-heels,coastal-carolina-chanticleers,marshall-thundering-herd,louisiana-lafayette-ragin-cajuns,boise-state-broncos,liberty-flames
david-jablonski,2020,8,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,notre-dame-fighting-irish,georgia-bulldogs,texas-am-aggies,cincinnati-bearcats,oklahoma-state-cowboys,miami-fl-hurricanes,byu-cougars,wisconsin-badgers,kansas-state-wildcats,florida-gators,michigan-wolverines,north-carolina-tar-heels,indiana-hoosiers,marshall-thundering-herd,iowa-state-cyclones,southern-methodist-mustangs,coastal-carolina-chanticleers,oklahoma-sooners,memphis-tigers,boise-state-broncos,purdue-boilermakers,liberty-flames
davis-potter,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,oklahoma-state-cowboys,texas-am-aggies,cincinnati-bearcats,miami-fl-hurricanes,byu-cougars,florida-gators,wisconsin-badgers,oregon-ducks,north-carolina-tar-heels,penn-state-nittany-lions,michigan-wolverines,memphis-tigers,kansas-state-wildcats,marshall-thundering-herd,coastal-carolina-chanticleers,auburn-tigers,southern-methodist-mustangs,oklahoma-sooners,usc-trojans,iowa-state-cyclones
derek-redd,2020,8,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,notre-dame-fighting-irish,georgia-bulldogs,wisconsin-badgers,cincinnati-bearcats,oregon-ducks,oklahoma-state-cowboys,texas-am-aggies,byu-cougars,michigan-wolverines,florida-gators,usc-trojans,miami-fl-hurricanes,north-carolina-tar-heels,marshall-thundering-herd,kansas-state-wildcats,boise-state-broncos,coastal-carolina-chanticleers,indiana-hoosiers,penn-state-nittany-lions,southern-methodist-mustangs,army-west-point-black-knights,louisiana-lafayette-ragin-cajuns
don-williams,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,michigan-wolverines,wisconsin-badgers,oregon-ducks,texas-am-aggies,florida-gators,indiana-hoosiers,oklahoma-state-cowboys,penn-state-nittany-lions,miami-fl-hurricanes,north-carolina-tar-heels,cincinnati-bearcats,byu-cougars,usc-trojans,kansas-state-wildcats,oklahoma-sooners,iowa-state-cyclones,california-golden-bears,washington-huskies,texas-longhorns,coastal-carolina-chanticleers
dylan-sinn,2020,8,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,georgia-bulldogs,wisconsin-badgers,notre-dame-fighting-irish,oklahoma-state-cowboys,oregon-ducks,texas-am-aggies,cincinnati-bearcats,byu-cougars,miami-fl-hurricanes,michigan-wolverines,kansas-state-wildcats,florida-gators,north-carolina-tar-heels,utah-utes,penn-state-nittany-lions,marshall-thundering-herd,coastal-carolina-chanticleers,minnesota-golden-gophers,boise-state-broncos,liberty-flames,southern-methodist-mustangs,iowa-state-cyclones
eric-boynton,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,oklahoma-state-cowboys,cincinnati-bearcats,texas-am-aggies,florida-gators,byu-cougars,michigan-wolverines,miami-fl-hurricanes,north-carolina-tar-heels,oregon-ducks,wisconsin-badgers,kansas-state-wildcats,indiana-hoosiers,penn-state-nittany-lions,marshall-thundering-herd,southern-methodist-mustangs,memphis-tigers,boise-state-broncos,iowa-state-cyclones,coastal-carolina-chanticleers,usc-trojans
eric-hansen,2020,8,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,notre-dame-fighting-irish,georgia-bulldogs,cincinnati-bearcats,wisconsin-badgers,miami-fl-hurricanes,byu-cougars,oklahoma-state-cowboys,texas-am-aggies,north-carolina-tar-heels,michigan-wolverines,florida-gators,oregon-ducks,kansas-state-wildcats,utah-utes,usc-trojans,indiana-hoosiers,penn-state-nittany-lions,coastal-carolina-chanticleers,boise-state-broncos,tulsa-golden-hurricane,southern-methodist-mustangs,marshall-thundering-herd
ferd-lewis,2020,8,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,georgia-bulldogs,oklahoma-state-cowboys,texas-am-aggies,cincinnati-bearcats,florida-gators,michigan-wolverines,miami-fl-hurricanes,wisconsin-badgers,byu-cougars,north-carolina-tar-heels,indiana-hoosiers,oregon-ducks,penn-state-nittany-lions,kansas-state-wildcats,iowa-state-cyclones,coastal-carolina-chanticleers,oklahoma-sooners,marshall-thundering-herd,usc-trojans,minnesota-golden-gophers,southern-methodist-mustangs
garland-gillen,2020,8,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,oklahoma-state-cowboys,texas-am-aggies,florida-gators,cincinnati-bearcats,wisconsin-badgers,byu-cougars,miami-fl-hurricanes,michigan-wolverines,indiana-hoosiers,oregon-ducks,north-carolina-tar-heels,penn-state-nittany-lions,kansas-state-wildcats,marshall-thundering-herd,coastal-carolina-chanticleers,southern-methodist-mustangs,boise-state-broncos,memphis-tigers,tulsa-golden-hurricane,liberty-flames
gentry-estes,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,oregon-ducks,georgia-bulldogs,oklahoma-state-cowboys,cincinnati-bearcats,texas-am-aggies,miami-fl-hurricanes,michigan-wolverines,wisconsin-badgers,florida-gators,byu-cougars,north-carolina-tar-heels,kansas-state-wildcats,marshall-thundering-herd,indiana-hoosiers,penn-state-nittany-lions,memphis-tigers,army-west-point-black-knights,southern-methodist-mustangs,oklahoma-sooners,coastal-carolina-chanticleers,boise-state-broncos
james-kratch,2020,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,cincinnati-bearcats,byu-cougars,georgia-bulldogs,oklahoma-state-cowboys,wisconsin-badgers,texas-am-aggies,oregon-ducks,florida-gators,miami-fl-hurricanes,michigan-wolverines,indiana-hoosiers,north-carolina-tar-heels,penn-state-nittany-lions,kansas-state-wildcats,coastal-carolina-chanticleers,marshall-thundering-herd,louisiana-lafayette-ragin-cajuns,minnesota-golden-gophers,usc-trojans,northwestern-wildcats,iowa-state-cyclones
jerry-dipaola,2020,8,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,georgia-bulldogs,oklahoma-state-cowboys,texas-am-aggies,cincinnati-bearcats,miami-fl-hurricanes,wisconsin-badgers,florida-gators,oregon-ducks,byu-cougars,michigan-wolverines,north-carolina-tar-heels,indiana-hoosiers,penn-state-nittany-lions,kansas-state-wildcats,iowa-state-cyclones,oklahoma-sooners,marshall-thundering-herd,usc-trojans,coastal-carolina-chanticleers,southern-methodist-mustangs,memphis-tigers
john-bednarowski,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,oregon-ducks,georgia-bulldogs,cincinnati-bearcats,wisconsin-badgers,oklahoma-state-cowboys,texas-am-aggies,florida-gators,miami-fl-hurricanes,michigan-wolverines,byu-cougars,north-carolina-tar-heels,kansas-state-wildcats,indiana-hoosiers,marshall-thundering-herd,penn-state-nittany-lions,iowa-state-cyclones,coastal-carolina-chanticleers,southern-methodist-mustangs,louisiana-lafayette-ragin-cajuns,oklahoma-sooners,usc-trojans
john-clay,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,cincinnati-bearcats,oklahoma-state-cowboys,texas-am-aggies,wisconsin-badgers,oregon-ducks,miami-fl-hurricanes,florida-gators,north-carolina-tar-heels,michigan-wolverines,penn-state-nittany-lions,byu-cougars,kansas-state-wildcats,indiana-hoosiers,tulsa-golden-hurricane,marshall-thundering-herd,iowa-state-cyclones,usc-trojans,boise-state-broncos,southern-methodist-mustangs,coastal-carolina-chanticleers
jon-johnson,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,oklahoma-state-cowboys,texas-am-aggies,florida-gators,cincinnati-bearcats,miami-fl-hurricanes,oregon-ducks,byu-cougars,wisconsin-badgers,north-carolina-tar-heels,michigan-wolverines,indiana-hoosiers,penn-state-nittany-lions,usc-trojans,kansas-state-wildcats,coastal-carolina-chanticleers,iowa-state-cyclones,marshall-thundering-herd,southern-methodist-mustangs,oklahoma-sooners,minnesota-golden-gophers
jon-wilner,2020,8,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,texas-am-aggies,ohio-state-buckeyes,notre-dame-fighting-irish,oklahoma-state-cowboys,florida-gators,miami-fl-hurricanes,cincinnati-bearcats,michigan-wolverines,north-carolina-tar-heels,wisconsin-badgers,byu-cougars,kansas-state-wildcats,tulsa-golden-hurricane,indiana-hoosiers,penn-state-nittany-lions,iowa-state-cyclones,coastal-carolina-chanticleers,oklahoma-sooners,southern-methodist-mustangs,memphis-tigers,marshall-thundering-herd,louisiana-lafayette-ragin-cajuns
jonas-pope,2020,8,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,georgia-bulldogs,ohio-state-buckeyes,oklahoma-state-cowboys,texas-am-aggies,cincinnati-bearcats,miami-fl-hurricanes,florida-gators,byu-cougars,wisconsin-badgers,oregon-ducks,north-carolina-tar-heels,michigan-wolverines,kansas-state-wildcats,southern-methodist-mustangs,marshall-thundering-herd,penn-state-nittany-lions,coastal-carolina-chanticleers,liberty-flames,indiana-hoosiers,appalachian-state-mountaineers,usc-trojans,army-west-point-black-knights
josh-furlong,2020,8,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,oklahoma-state-cowboys,texas-am-aggies,miami-fl-hurricanes,wisconsin-badgers,florida-gators,michigan-wolverines,cincinnati-bearcats,byu-cougars,oregon-ducks,north-carolina-tar-heels,kansas-state-wildcats,indiana-hoosiers,marshall-thundering-herd,usc-trojans,penn-state-nittany-lions,boise-state-broncos,army-west-point-black-knights,utah-utes,coastal-carolina-chanticleers,oklahoma-sooners
kirk-bohls,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,byu-cougars,texas-am-aggies,kansas-state-wildcats,oklahoma-state-cowboys,georgia-bulldogs,cincinnati-bearcats,north-carolina-tar-heels,wisconsin-badgers,miami-fl-hurricanes,florida-gators,oklahoma-sooners,michigan-wolverines,indiana-hoosiers,marshall-thundering-herd,southern-methodist-mustangs,memphis-tigers,coastal-carolina-chanticleers,louisiana-lafayette-ragin-cajuns,army-west-point-black-knights,iowa-state-cyclones,boise-state-broncos
lauren-brownlow,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,cincinnati-bearcats,oregon-ducks,byu-cougars,oklahoma-state-cowboys,georgia-bulldogs,wisconsin-badgers,miami-fl-hurricanes,penn-state-nittany-lions,texas-am-aggies,florida-gators,north-carolina-tar-heels,michigan-wolverines,southern-methodist-mustangs,coastal-carolina-chanticleers,indiana-hoosiers,liberty-flames,marshall-thundering-herd,kansas-state-wildcats,usc-trojans,memphis-tigers,boise-state-broncos
madison-blevins,2020,8,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,georgia-bulldogs,oklahoma-state-cowboys,texas-am-aggies,cincinnati-bearcats,florida-gators,wisconsin-badgers,michigan-wolverines,miami-fl-hurricanes,byu-cougars,north-carolina-tar-heels,penn-state-nittany-lions,oregon-ducks,kansas-state-wildcats,indiana-hoosiers,iowa-state-cyclones,oklahoma-sooners,marshall-thundering-herd,memphis-tigers,usc-trojans,coastal-carolina-chanticleers,southern-methodist-mustangs
marc-weiszer,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,cincinnati-bearcats,oklahoma-state-cowboys,texas-am-aggies,byu-cougars,miami-fl-hurricanes,michigan-wolverines,wisconsin-badgers,north-carolina-tar-heels,florida-gators,oregon-ducks,indiana-hoosiers,usc-trojans,marshall-thundering-herd,kansas-state-wildcats,iowa-state-cyclones,coastal-carolina-chanticleers,southern-methodist-mustangs,oklahoma-sooners,army-west-point-black-knights,liberty-flames
matt-baker,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,oklahoma-state-cowboys,wisconsin-badgers,cincinnati-bearcats,oregon-ducks,florida-gators,north-carolina-tar-heels,michigan-wolverines,byu-cougars,miami-fl-hurricanes,texas-am-aggies,memphis-tigers,usc-trojans,indiana-hoosiers,penn-state-nittany-lions,kansas-state-wildcats,marshall-thundering-herd,coastal-carolina-chanticleers,tulsa-golden-hurricane,minnesota-golden-gophers,southern-methodist-mustangs
matt-brown,2020,8,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,michigan-wolverines,wisconsin-badgers,cincinnati-bearcats,oklahoma-state-cowboys,byu-cougars,texas-am-aggies,florida-gators,miami-fl-hurricanes,oregon-ducks,usc-trojans,north-carolina-tar-heels,indiana-hoosiers,penn-state-nittany-lions,coastal-carolina-chanticleers,marshall-thundering-herd,kansas-state-wildcats,southern-methodist-mustangs,memphis-tigers,boise-state-broncos,louisiana-lafayette-ragin-cajuns
michael-lev,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,oklahoma-state-cowboys,georgia-bulldogs,byu-cougars,north-carolina-tar-heels,texas-am-aggies,florida-gators,wisconsin-badgers,michigan-wolverines,cincinnati-bearcats,miami-fl-hurricanes,indiana-hoosiers,penn-state-nittany-lions,kansas-state-wildcats,usc-trojans,coastal-carolina-chanticleers,louisiana-lafayette-ragin-cajuns,marshall-thundering-herd,liberty-flames,arkansas-razorbacks,iowa-state-cyclones,oklahoma-sooners
nate-mink,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,texas-am-aggies,florida-gators,wisconsin-badgers,oregon-ducks,miami-fl-hurricanes,cincinnati-bearcats,oklahoma-state-cowboys,byu-cougars,michigan-wolverines,usc-trojans,north-carolina-tar-heels,indiana-hoosiers,penn-state-nittany-lions,iowa-state-cyclones,southern-methodist-mustangs,kansas-state-wildcats,oklahoma-sooners,coastal-carolina-chanticleers,louisiana-lafayette-ragin-cajuns,marshall-thundering-herd
nathan-baird,2020,8,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,wisconsin-badgers,michigan-wolverines,oregon-ducks,oklahoma-state-cowboys,texas-am-aggies,florida-gators,cincinnati-bearcats,byu-cougars,usc-trojans,penn-state-nittany-lions,north-carolina-tar-heels,miami-fl-hurricanes,utah-utes,washington-huskies,indiana-hoosiers,boise-state-broncos,kansas-state-wildcats,marshall-thundering-herd,appalachian-state-mountaineers,northwestern-wildcats
neill-ostrout,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,oregon-ducks,cincinnati-bearcats,oklahoma-state-cowboys,texas-am-aggies,north-carolina-tar-heels,michigan-wolverines,florida-gators,byu-cougars,miami-fl-hurricanes,wisconsin-badgers,penn-state-nittany-lions,coastal-carolina-chanticleers,kansas-state-wildcats,marshall-thundering-herd,usc-trojans,boise-state-broncos,indiana-hoosiers,auburn-tigers,tulsa-golden-hurricane,oklahoma-sooners
norm-wood,2020,8,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,georgia-bulldogs,oklahoma-state-cowboys,texas-am-aggies,cincinnati-bearcats,byu-cougars,miami-fl-hurricanes,michigan-wolverines,florida-gators,north-carolina-tar-heels,wisconsin-badgers,oregon-ducks,kansas-state-wildcats,indiana-hoosiers,penn-state-nittany-lions,iowa-state-cyclones,coastal-carolina-chanticleers,marshall-thundering-herd,southern-methodist-mustangs,oklahoma-sooners,usc-trojans,boise-state-broncos
parrish-alford,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,cincinnati-bearcats,oklahoma-state-cowboys,wisconsin-badgers,oregon-ducks,texas-am-aggies,north-carolina-tar-heels,florida-gators,miami-fl-hurricanes,byu-cougars,michigan-wolverines,kansas-state-wildcats,penn-state-nittany-lions,southern-methodist-mustangs,indiana-hoosiers,minnesota-golden-gophers,oklahoma-sooners,marshall-thundering-herd,liberty-flames,memphis-tigers,coastal-carolina-chanticleers
pat-dooley,2020,8,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,georgia-bulldogs,oklahoma-state-cowboys,texas-am-aggies,cincinnati-bearcats,florida-gators,wisconsin-badgers,byu-cougars,miami-fl-hurricanes,north-carolina-tar-heels,michigan-wolverines,oregon-ducks,indiana-hoosiers,kansas-state-wildcats,penn-state-nittany-lions,oklahoma-sooners,purdue-boilermakers,boise-state-broncos,coastal-carolina-chanticleers,usc-trojans,marshall-thundering-herd,liberty-flames
pete-martini,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,oklahoma-state-cowboys,texas-am-aggies,oregon-ducks,cincinnati-bearcats,byu-cougars,wisconsin-badgers,florida-gators,miami-fl-hurricanes,michigan-wolverines,kansas-state-wildcats,north-carolina-tar-heels,marshall-thundering-herd,usc-trojans,arizona-state-sun-devils,utah-utes,penn-state-nittany-lions,indiana-hoosiers,oklahoma-sooners,southern-methodist-mustangs,coastal-carolina-chanticleers
rece-davis,2020,8,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,miami-fl-hurricanes,texas-am-aggies,notre-dame-fighting-irish,byu-cougars,oklahoma-state-cowboys,florida-gators,cincinnati-bearcats,wisconsin-badgers,north-carolina-tar-heels,michigan-wolverines,oregon-ducks,kansas-state-wildcats,indiana-hoosiers,penn-state-nittany-lions,southern-methodist-mustangs,coastal-carolina-chanticleers,marshall-thundering-herd,liberty-flames,louisiana-lafayette-ragin-cajuns,army-west-point-black-knights,usc-trojans
rob-long,2020,8,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,oklahoma-state-cowboys,georgia-bulldogs,byu-cougars,texas-am-aggies,florida-gators,miami-fl-hurricanes,kansas-state-wildcats,wisconsin-badgers,michigan-wolverines,cincinnati-bearcats,marshall-thundering-herd,north-carolina-tar-heels,southern-methodist-mustangs,liberty-flames,tulsa-golden-hurricane,auburn-tigers,coastal-carolina-chanticleers,army-west-point-black-knights,louisiana-lafayette-ragin-cajuns,boston-college-eagles,oklahoma-sooners
