Teams,Borda Points
lsu-tigers,1535
ohio-state-buckeyes,1488
clemson-tigers,1441
oklahoma-sooners,1364
georgia-bulldogs,1241
florida-gators,1167
oregon-ducks,1141
baylor-bears,1039
alabama-crimson-tide,1011
auburn-tigers,1011
wisconsin-badgers,944
utah-utes,909
penn-state-nittany-lions,888
notre-dame-fighting-irish,709
memphis-tigers,675
minnesota-golden-gophers,645
michigan-wolverines,597
boise-state-broncos,500
iowa-hawkeyes,494
appalachian-state-mountaineers,355
navy-midshipmen,246
usc-trojans,195
cincinnati-bearcats,183
air-force-falcons,97
oklahoma-state-cowboys,70
southern-methodist-mustangs,63
virginia-cavaliers,55
kansas-state-wildcats,50
florida-atlantic-owls,7
texas-am-aggies,7
arizona-state-sun-devils,5
iowa-state-cyclones,5
ucf-knights,5
california-golden-bears,4
washington-huskies,3
north-dakota-state-bison,1
