Teams,Borda Points
lsu-tigers,1537
ohio-state-buckeyes,1486
clemson-tigers,1440
georgia-bulldogs,1347
alabama-crimson-tide,1283
utah-utes,1231
oklahoma-sooners,1189
florida-gators,1058
minnesota-golden-gophers,996
michigan-wolverines,913
baylor-bears,910
penn-state-nittany-lions,903
wisconsin-badgers,791
oregon-ducks,784
notre-dame-fighting-irish,701
auburn-tigers,635
memphis-tigers,535
cincinnati-bearcats,518
iowa-hawkeyes,510
boise-state-broncos,410
oklahoma-state-cowboys,266
appalachian-state-mountaineers,206
virginia-tech-hokies,147
navy-midshipmen,99
usc-trojans,79
iowa-state-cyclones,74
virginia-cavaliers,38
texas-am-aggies,27
air-force-falcons,22
southern-methodist-mustangs,9
arizona-state-sun-devils,4
louisiana-lafayette-ragin-cajuns,1
north-dakota-state-bison,1
