Player,Borda Points
Yelich,29.5
Baez,12.483333333333334
Arenado,8.128968253968253
DeGrom,6.919047619047619
Freeman,6.732539682539683
Cain,4.331349206349206
Story,4.232936507936508
Goldschmidt,4.192063492063491
Carpenter,4.188888888888889
Scherzer,2.3666666666666667
Rendon,1.1472222222222224
AcunaJr,0.8079365079365078
Nola,0.7357142857142857
Turner,0.653968253968254
Muncy,0.36507936507936506
Aguilar,0.3472222222222222
Rizzo,0.33611111111111114
Markakis,0.2
Suarez,0.2
