Player,Borda Points
Bellinger,24.2
Yelich,19.583333333333332
Rendon,10.45
Marte,7.109523809523809
AcunaJr,5.519841269841269
Arenado,4.4190476190476184
Alonso,3.9988095238095234
Freeman,3.4869047619047624
Soto,2.3166666666666673
DeGrom,1.7678571428571428
Donaldson,1.2424603174603175
Story,1.1484126984126983
Flaherty,0.46785714285714286
Realmuto,0.45
Suarez,0.4
Muncy,0.225
Strasburg,0.225
Grandal,0.2222222222222222
Wong,0.2
Ryu,0.125
Goldschmidt,0.1111111111111111
Scherzer,0.1
Pillar,0.1
