Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
chris-murray,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,georgia-bulldogs,penn-state-nittany-lions,michigan-wolverines,washington-huskies,wisconsin-badgers,washington-state-cougars,ohio-state-buckeyes,tcu-horned-frogs,miami-fl-hurricanes,auburn-tigers,usc-trojans,virginia-tech-hokies,oklahoma-state-cowboys,florida-gators,san-diego-state-aztecs,south-florida-bulls,utah-utes,louisville-cardinals,west-virginia-mountaineers,notre-dame-fighting-irish,north-carolina-state-wolfpack,texas-am-aggies
chuck-carlton,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,tcu-horned-frogs,washington-state-cougars,wisconsin-badgers,michigan-wolverines,ohio-state-buckeyes,miami-fl-hurricanes,oklahoma-state-cowboys,louisville-cardinals,auburn-tigers,usc-trojans,san-diego-state-aztecs,notre-dame-fighting-irish,florida-gators,virginia-tech-hokies,south-florida-bulls,north-carolina-state-wolfpack,ucf-knights,utah-utes,west-virginia-mountaineers
dave-foster,2017,6,alabama-crimson-tide,clemson-tigers,washington-huskies,penn-state-nittany-lions,oklahoma-sooners,michigan-wolverines,wisconsin-badgers,georgia-bulldogs,ohio-state-buckeyes,tcu-horned-frogs,washington-state-cougars,miami-fl-hurricanes,auburn-tigers,usc-trojans,louisville-cardinals,notre-dame-fighting-irish,south-florida-bulls,utah-utes,oklahoma-state-cowboys,virginia-tech-hokies,san-diego-state-aztecs,florida-gators,west-virginia-mountaineers,north-carolina-state-wolfpack,ucf-knights
dave-reardon,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,georgia-bulldogs,washington-huskies,penn-state-nittany-lions,tcu-horned-frogs,michigan-wolverines,wisconsin-badgers,auburn-tigers,ohio-state-buckeyes,washington-state-cougars,miami-fl-hurricanes,virginia-tech-hokies,louisville-cardinals,north-carolina-state-wolfpack,utah-utes,south-florida-bulls,oklahoma-state-cowboys,west-virginia-mountaineers,notre-dame-fighting-irish,ucf-knights,san-diego-state-aztecs,usc-trojans,florida-gators
dave-southorn,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,washington-huskies,georgia-bulldogs,tcu-horned-frogs,michigan-wolverines,washington-state-cougars,ohio-state-buckeyes,wisconsin-badgers,usc-trojans,auburn-tigers,oklahoma-state-cowboys,miami-fl-hurricanes,san-diego-state-aztecs,south-florida-bulls,virginia-tech-hokies,louisville-cardinals,florida-gators,north-carolina-state-wolfpack,utah-utes,west-virginia-mountaineers,notre-dame-fighting-irish,ucf-knights
david-briggs,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,michigan-wolverines,washington-state-cougars,tcu-horned-frogs,ohio-state-buckeyes,wisconsin-badgers,auburn-tigers,usc-trojans,miami-fl-hurricanes,louisville-cardinals,notre-dame-fighting-irish,oklahoma-state-cowboys,virginia-tech-hokies,utah-utes,ucf-knights,south-florida-bulls,san-diego-state-aztecs,west-virginia-mountaineers,florida-gators,oregon-ducks
ed-daigneault,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,washington-huskies,penn-state-nittany-lions,michigan-wolverines,ohio-state-buckeyes,wisconsin-badgers,georgia-bulldogs,tcu-horned-frogs,auburn-tigers,washington-state-cougars,usc-trojans,south-florida-bulls,miami-fl-hurricanes,oklahoma-state-cowboys,virginia-tech-hokies,utah-utes,louisville-cardinals,san-diego-state-aztecs,florida-gators,notre-dame-fighting-irish,west-virginia-mountaineers,oregon-ducks,ucf-knights
eric-hansen,2017,6,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,penn-state-nittany-lions,washington-huskies,ohio-state-buckeyes,washington-state-cougars,tcu-horned-frogs,wisconsin-badgers,auburn-tigers,michigan-wolverines,miami-fl-hurricanes,usc-trojans,oklahoma-state-cowboys,virginia-tech-hokies,notre-dame-fighting-irish,san-diego-state-aztecs,utah-utes,louisville-cardinals,florida-gators,north-carolina-state-wolfpack,ucf-knights,south-florida-bulls,west-virginia-mountaineers
garland-gillen,2017,6,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,oklahoma-sooners,georgia-bulldogs,tcu-horned-frogs,michigan-wolverines,wisconsin-badgers,washington-state-cougars,washington-huskies,ohio-state-buckeyes,miami-fl-hurricanes,auburn-tigers,oklahoma-state-cowboys,usc-trojans,louisville-cardinals,florida-gators,utah-utes,san-diego-state-aztecs,virginia-tech-hokies,notre-dame-fighting-irish,south-florida-bulls,west-virginia-mountaineers,ucf-knights,navy-midshipmen
gary-horowitz,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,michigan-wolverines,tcu-horned-frogs,washington-state-cougars,ohio-state-buckeyes,wisconsin-badgers,south-florida-bulls,usc-trojans,oklahoma-state-cowboys,miami-fl-hurricanes,san-diego-state-aztecs,auburn-tigers,virginia-tech-hokies,florida-gators,utah-utes,notre-dame-fighting-irish,louisville-cardinals,west-virginia-mountaineers,north-carolina-state-wolfpack,troy-trojans
grace-raynor,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,georgia-bulldogs,penn-state-nittany-lions,washington-huskies,michigan-wolverines,tcu-horned-frogs,washington-state-cougars,wisconsin-badgers,ohio-state-buckeyes,auburn-tigers,miami-fl-hurricanes,oklahoma-state-cowboys,virginia-tech-hokies,usc-trojans,louisville-cardinals,south-florida-bulls,san-diego-state-aztecs,utah-utes,florida-gators,notre-dame-fighting-irish,west-virginia-mountaineers,north-carolina-state-wolfpack,ucf-knights
jason-butt,2017,6,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,michigan-wolverines,washington-huskies,oklahoma-sooners,georgia-bulldogs,tcu-horned-frogs,washington-state-cougars,ohio-state-buckeyes,wisconsin-badgers,auburn-tigers,oklahoma-state-cowboys,miami-fl-hurricanes,utah-utes,usc-trojans,virginia-tech-hokies,louisville-cardinals,notre-dame-fighting-irish,florida-gators,west-virginia-mountaineers,south-florida-bulls,ucf-knights,san-diego-state-aztecs,navy-midshipmen
jason-galloway,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,wisconsin-badgers,tcu-horned-frogs,michigan-wolverines,auburn-tigers,washington-state-cougars,notre-dame-fighting-irish,usc-trojans,miami-fl-hurricanes,virginia-tech-hokies,oklahoma-state-cowboys,west-virginia-mountaineers,louisville-cardinals,florida-gators,san-diego-state-aztecs,south-florida-bulls,ucf-knights,utah-utes,north-carolina-state-wolfpack
jeff-miller,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,michigan-wolverines,washington-huskies,wisconsin-badgers,georgia-bulldogs,ohio-state-buckeyes,washington-state-cougars,tcu-horned-frogs,miami-fl-hurricanes,usc-trojans,auburn-tigers,virginia-tech-hokies,oklahoma-state-cowboys,utah-utes,louisville-cardinals,south-florida-bulls,florida-gators,san-diego-state-aztecs,west-virginia-mountaineers,notre-dame-fighting-irish,north-carolina-state-wolfpack,ucf-knights
jerry-dipaola,2017,6,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,oklahoma-sooners,washington-huskies,georgia-bulldogs,michigan-wolverines,wisconsin-badgers,washington-state-cougars,auburn-tigers,ohio-state-buckeyes,usc-trojans,tcu-horned-frogs,miami-fl-hurricanes,oklahoma-state-cowboys,louisville-cardinals,virginia-tech-hokies,south-florida-bulls,florida-gators,north-carolina-state-wolfpack,san-diego-state-aztecs,notre-dame-fighting-irish,utah-utes,west-virginia-mountaineers,georgia-tech-yellow-jackets
john-adams,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,tcu-horned-frogs,washington-state-cougars,michigan-wolverines,ohio-state-buckeyes,washington-huskies,wisconsin-badgers,auburn-tigers,utah-utes,virginia-tech-hokies,oklahoma-state-cowboys,notre-dame-fighting-irish,usc-trojans,san-diego-state-aztecs,south-florida-bulls,miami-fl-hurricanes,louisville-cardinals,ucf-knights,florida-gators,west-virginia-mountaineers,texas-tech-red-raiders
john-clay,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,tcu-horned-frogs,wisconsin-badgers,michigan-wolverines,washington-state-cougars,ohio-state-buckeyes,auburn-tigers,miami-fl-hurricanes,usc-trojans,virginia-tech-hokies,florida-gators,oklahoma-state-cowboys,notre-dame-fighting-irish,south-florida-bulls,san-diego-state-aztecs,louisville-cardinals,west-virginia-mountaineers,utah-utes,north-carolina-state-wolfpack,georgia-tech-yellow-jackets
jon-wilner,2017,6,clemson-tigers,oklahoma-sooners,alabama-crimson-tide,georgia-bulldogs,tcu-horned-frogs,michigan-wolverines,penn-state-nittany-lions,washington-state-cougars,usc-trojans,washington-huskies,ohio-state-buckeyes,miami-fl-hurricanes,san-diego-state-aztecs,wisconsin-badgers,auburn-tigers,oklahoma-state-cowboys,virginia-tech-hokies,florida-gators,notre-dame-fighting-irish,texas-tech-red-raiders,louisville-cardinals,ucf-knights,north-carolina-state-wolfpack,utah-utes,south-florida-bulls
jonny-miller,2017,6,alabama-crimson-tide,clemson-tigers,washington-huskies,penn-state-nittany-lions,oklahoma-sooners,wisconsin-badgers,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-state-cougars,auburn-tigers,tcu-horned-frogs,miami-fl-hurricanes,usc-trojans,west-virginia-mountaineers,oklahoma-state-cowboys,louisville-cardinals,south-florida-bulls,utah-utes,virginia-tech-hokies,san-diego-state-aztecs,notre-dame-fighting-irish,florida-gators,north-carolina-state-wolfpack,maryland-terrapins
keith-sargeant,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,michigan-wolverines,washington-state-cougars,tcu-horned-frogs,ohio-state-buckeyes,wisconsin-badgers,usc-trojans,miami-fl-hurricanes,auburn-tigers,virginia-tech-hokies,oklahoma-state-cowboys,louisville-cardinals,florida-gators,san-diego-state-aztecs,south-florida-bulls,utah-utes,notre-dame-fighting-irish,west-virginia-mountaineers,georgia-tech-yellow-jackets,north-carolina-state-wolfpack
kellis-robinett,2017,6,clemson-tigers,oklahoma-sooners,alabama-crimson-tide,penn-state-nittany-lions,georgia-bulldogs,tcu-horned-frogs,washington-state-cougars,washington-huskies,wisconsin-badgers,michigan-wolverines,ohio-state-buckeyes,oklahoma-state-cowboys,miami-fl-hurricanes,auburn-tigers,usc-trojans,san-diego-state-aztecs,south-florida-bulls,virginia-tech-hokies,louisville-cardinals,florida-gators,west-virginia-mountaineers,utah-utes,notre-dame-fighting-irish,north-carolina-state-wolfpack,ucf-knights
kirk-bohls,2017,6,alabama-crimson-tide,clemson-tigers,tcu-horned-frogs,penn-state-nittany-lions,georgia-bulldogs,oklahoma-sooners,washington-huskies,washington-state-cougars,ohio-state-buckeyes,wisconsin-badgers,michigan-wolverines,oklahoma-state-cowboys,san-diego-state-aztecs,usc-trojans,florida-gators,auburn-tigers,virginia-tech-hokies,miami-fl-hurricanes,north-carolina-state-wolfpack,south-florida-bulls,louisville-cardinals,utah-utes,ucf-knights,navy-midshipmen,notre-dame-fighting-irish
lauren-brownlow,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,washington-huskies,penn-state-nittany-lions,tcu-horned-frogs,michigan-wolverines,washington-state-cougars,miami-fl-hurricanes,auburn-tigers,ohio-state-buckeyes,wisconsin-badgers,usc-trojans,oklahoma-state-cowboys,virginia-tech-hokies,louisville-cardinals,florida-gators,south-florida-bulls,notre-dame-fighting-irish,north-carolina-state-wolfpack,ucf-knights,utah-utes,san-diego-state-aztecs,georgia-tech-yellow-jackets
lauren-shute,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,penn-state-nittany-lions,washington-huskies,georgia-bulldogs,michigan-wolverines,tcu-horned-frogs,wisconsin-badgers,virginia-tech-hokies,auburn-tigers,ohio-state-buckeyes,miami-fl-hurricanes,washington-state-cougars,oklahoma-state-cowboys,louisville-cardinals,south-florida-bulls,san-diego-state-aztecs,utah-utes,notre-dame-fighting-irish,west-virginia-mountaineers,ucf-knights,oregon-ducks,florida-state-seminoles,usc-trojans
marc-weiszer,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,michigan-wolverines,tcu-horned-frogs,washington-state-cougars,ohio-state-buckeyes,wisconsin-badgers,miami-fl-hurricanes,auburn-tigers,usc-trojans,virginia-tech-hokies,oklahoma-state-cowboys,louisville-cardinals,south-florida-bulls,utah-utes,florida-gators,notre-dame-fighting-irish,san-diego-state-aztecs,west-virginia-mountaineers,ucf-knights,north-carolina-state-wolfpack
matt-baker,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,washington-huskies,penn-state-nittany-lions,georgia-bulldogs,tcu-horned-frogs,michigan-wolverines,ohio-state-buckeyes,miami-fl-hurricanes,washington-state-cougars,wisconsin-badgers,oklahoma-state-cowboys,auburn-tigers,usc-trojans,virginia-tech-hokies,utah-utes,louisville-cardinals,san-diego-state-aztecs,notre-dame-fighting-irish,ucf-knights,south-florida-bulls,florida-gators,north-carolina-state-wolfpack,west-virginia-mountaineers
matt-brown,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,tcu-horned-frogs,washington-state-cougars,ohio-state-buckeyes,michigan-wolverines,miami-fl-hurricanes,wisconsin-badgers,usc-trojans,auburn-tigers,oklahoma-state-cowboys,virginia-tech-hokies,louisville-cardinals,san-diego-state-aztecs,notre-dame-fighting-irish,utah-utes,ucf-knights,florida-gators,south-florida-bulls,north-carolina-state-wolfpack,west-virginia-mountaineers
matt-charboneau,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,washington-huskies,wisconsin-badgers,ohio-state-buckeyes,georgia-bulldogs,michigan-wolverines,tcu-horned-frogs,washington-state-cougars,oklahoma-state-cowboys,miami-fl-hurricanes,usc-trojans,auburn-tigers,louisville-cardinals,south-florida-bulls,utah-utes,virginia-tech-hokies,san-diego-state-aztecs,north-carolina-state-wolfpack,oregon-ducks,notre-dame-fighting-irish,west-virginia-mountaineers,ucf-knights
matt-mccoy,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,washington-huskies,michigan-wolverines,wisconsin-badgers,georgia-bulldogs,ohio-state-buckeyes,tcu-horned-frogs,washington-state-cougars,miami-fl-hurricanes,usc-trojans,oklahoma-state-cowboys,auburn-tigers,virginia-tech-hokies,florida-gators,louisville-cardinals,south-florida-bulls,utah-utes,notre-dame-fighting-irish,west-virginia-mountaineers,san-diego-state-aztecs,north-carolina-state-wolfpack,oregon-ducks
michael-lev,2017,6,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,oklahoma-sooners,washington-huskies,georgia-bulldogs,ohio-state-buckeyes,tcu-horned-frogs,michigan-wolverines,wisconsin-badgers,washington-state-cougars,usc-trojans,miami-fl-hurricanes,auburn-tigers,notre-dame-fighting-irish,louisville-cardinals,oklahoma-state-cowboys,south-florida-bulls,san-diego-state-aztecs,ucf-knights,virginia-tech-hokies,north-carolina-state-wolfpack,oregon-ducks,utah-utes,georgia-tech-yellow-jackets
mitch-vingle,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,michigan-wolverines,tcu-horned-frogs,wisconsin-badgers,ohio-state-buckeyes,auburn-tigers,washington-state-cougars,miami-fl-hurricanes,usc-trojans,oklahoma-state-cowboys,louisville-cardinals,south-florida-bulls,florida-gators,notre-dame-fighting-irish,virginia-tech-hokies,utah-utes,san-diego-state-aztecs,west-virginia-mountaineers,north-carolina-state-wolfpack,ucf-knights
parrish-alford,2017,6,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,oklahoma-sooners,georgia-bulldogs,wisconsin-badgers,michigan-wolverines,washington-huskies,ohio-state-buckeyes,tcu-horned-frogs,washington-state-cougars,virginia-tech-hokies,miami-fl-hurricanes,oklahoma-state-cowboys,usc-trojans,auburn-tigers,utah-utes,louisville-cardinals,san-diego-state-aztecs,florida-gators,west-virginia-mountaineers,notre-dame-fighting-irish,south-florida-bulls,ucf-knights,north-carolina-state-wolfpack
pat-caputo,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,washington-huskies,georgia-bulldogs,washington-state-cougars,wisconsin-badgers,michigan-wolverines,ohio-state-buckeyes,tcu-horned-frogs,louisville-cardinals,usc-trojans,south-florida-bulls,miami-fl-hurricanes,auburn-tigers,florida-gators,virginia-tech-hokies,notre-dame-fighting-irish,oklahoma-state-cowboys,utah-utes,san-diego-state-aztecs,north-carolina-state-wolfpack,west-virginia-mountaineers,ucf-knights
pat-dooley,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,michigan-wolverines,tcu-horned-frogs,ohio-state-buckeyes,wisconsin-badgers,washington-state-cougars,miami-fl-hurricanes,auburn-tigers,oklahoma-state-cowboys,usc-trojans,louisville-cardinals,utah-utes,virginia-tech-hokies,south-florida-bulls,florida-gators,san-diego-state-aztecs,ucf-knights,notre-dame-fighting-irish,west-virginia-mountaineers,texas-am-aggies
rece-davis,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,michigan-wolverines,tcu-horned-frogs,washington-huskies,ohio-state-buckeyes,washington-state-cougars,wisconsin-badgers,auburn-tigers,oklahoma-state-cowboys,miami-fl-hurricanes,notre-dame-fighting-irish,usc-trojans,virginia-tech-hokies,san-diego-state-aztecs,louisville-cardinals,north-carolina-state-wolfpack,stanford-cardinal,ucf-knights,west-virginia-mountaineers,south-florida-bulls,utah-utes
rick-wright,2017,6,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,oklahoma-sooners,michigan-wolverines,wisconsin-badgers,washington-huskies,ohio-state-buckeyes,miami-fl-hurricanes,georgia-bulldogs,tcu-horned-frogs,washington-state-cougars,usc-trojans,virginia-tech-hokies,oklahoma-state-cowboys,auburn-tigers,south-florida-bulls,west-virginia-mountaineers,louisville-cardinals,utah-utes,notre-dame-fighting-irish,san-diego-state-aztecs,ucf-knights,navy-midshipmen,georgia-tech-yellow-jackets
rob-long,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,washington-huskies,wisconsin-badgers,washington-state-cougars,tcu-horned-frogs,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,auburn-tigers,miami-fl-hurricanes,south-florida-bulls,florida-gators,usc-trojans,utah-utes,louisville-cardinals,oklahoma-state-cowboys,virginia-tech-hokies,notre-dame-fighting-irish,west-virginia-mountaineers,san-diego-state-aztecs,north-carolina-state-wolfpack,ucf-knights
robert-cessna,2017,6,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,oklahoma-sooners,michigan-wolverines,washington-huskies,georgia-bulldogs,tcu-horned-frogs,ohio-state-buckeyes,washington-state-cougars,wisconsin-badgers,miami-fl-hurricanes,auburn-tigers,usc-trojans,oklahoma-state-cowboys,louisville-cardinals,virginia-tech-hokies,utah-utes,florida-gators,san-diego-state-aztecs,south-florida-bulls,west-virginia-mountaineers,notre-dame-fighting-irish,ucf-knights,north-carolina-state-wolfpack
robert-gagliardi,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,washington-huskies,georgia-bulldogs,michigan-wolverines,tcu-horned-frogs,wisconsin-badgers,washington-state-cougars,ohio-state-buckeyes,auburn-tigers,usc-trojans,oklahoma-state-cowboys,miami-fl-hurricanes,florida-gators,san-diego-state-aztecs,south-florida-bulls,utah-utes,virginia-tech-hokies,louisville-cardinals,west-virginia-mountaineers,north-carolina-state-wolfpack,stanford-cardinal,notre-dame-fighting-irish
ross-dellenger,2017,6,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,washington-huskies,georgia-bulldogs,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,michigan-wolverines,washington-state-cougars,usc-trojans,auburn-tigers,miami-fl-hurricanes,utah-utes,south-florida-bulls,florida-gators,oklahoma-state-cowboys,louisville-cardinals,virginia-tech-hokies,north-carolina-state-wolfpack,san-diego-state-aztecs,florida-state-seminoles,west-virginia-mountaineers,notre-dame-fighting-irish
ryan-aber,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,michigan-wolverines,tcu-horned-frogs,washington-state-cougars,washington-huskies,ohio-state-buckeyes,wisconsin-badgers,auburn-tigers,miami-fl-hurricanes,usc-trojans,oklahoma-state-cowboys,virginia-tech-hokies,west-virginia-mountaineers,san-diego-state-aztecs,south-florida-bulls,utah-utes,louisville-cardinals,florida-gators,notre-dame-fighting-irish,ucf-knights,north-carolina-state-wolfpack
safid-deen,2017,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,washington-huskies,washington-state-cougars,michigan-wolverines,tcu-horned-frogs,wisconsin-badgers,miami-fl-hurricanes,usc-trojans,ohio-state-buckeyes,auburn-tigers,oklahoma-state-cowboys,virginia-tech-hokies,louisville-cardinals,florida-gators,notre-dame-fighting-irish,ucf-knights,san-diego-state-aztecs,north-carolina-state-wolfpack,south-florida-bulls,utah-utes,west-virginia-mountaineers
sam-mckewon,2017,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,georgia-bulldogs,michigan-wolverines,wisconsin-badgers,tcu-horned-frogs,washington-huskies,ohio-state-buckeyes,auburn-tigers,oklahoma-state-cowboys,notre-dame-fighting-irish,washington-state-cougars,usc-trojans,miami-fl-hurricanes,virginia-tech-hokies,west-virginia-mountaineers,louisville-cardinals,florida-gators,san-diego-state-aztecs,utah-utes,texas-tech-red-raiders,south-florida-bulls,north-carolina-state-wolfpack
