Teams,Borda Points
mississippi-state-bulldogs,1484
florida-state-seminoles,1452
auburn-tigers,1345
alabama-crimson-tide,1281
oregon-ducks,1275
tcu-horned-frogs,1148
michigan-state-spartans,1120
notre-dame-fighting-irish,1096
kansas-state-wildcats,1049
baylor-bears,961
arizona-state-sun-devils,831
ole-miss-rebels,828
ohio-state-buckeyes,780
lsu-tigers,717
nebraska-cornhuskers,680
oklahoma-sooners,574
georgia-bulldogs,465
ucla-bruins,465
clemson-tigers,341
utah-utes,327
arizona-wildcats,325
duke-blue-devils,288
marshall-thundering-herd,239
west-virginia-mountaineers,159
wisconsin-badgers,83
colorado-state-rams,69
usc-trojans,48
missouri-tigers,42
georgia-tech-yellow-jackets,15
north-dakota-state-bison,4
stanford-cardinal,4
florida-gators,1
texas-am-aggies,1
