Teams,Borda Points
florida-state-seminoles,1466
oregon-ducks,1424
alabama-crimson-tide,1346
oklahoma-sooners,1325
auburn-tigers,1252
texas-am-aggies,1196
baylor-bears,1135
lsu-tigers,1114
notre-dame-fighting-irish,918
ole-miss-rebels,841
michigan-state-spartans,839
ucla-bruins,811
georgia-bulldogs,738
south-carolina-gamecocks,729
arizona-state-sun-devils,692
stanford-cardinal,576
usc-trojans,484
wisconsin-badgers,434
kansas-state-wildcats,355
byu-cougars,283
clemson-tigers,237
ohio-state-buckeyes,237
nebraska-cornhuskers,196
oklahoma-state-cowboys,148
north-carolina-tar-heels,100
duke-blue-devils,69
virginia-tech-hokies,63
mississippi-state-bulldogs,61
penn-state-nittany-lions,60
east-carolina-pirates,56
tcu-horned-frogs,45
pittsburgh-panthers,44
florida-gators,36
marshall-thundering-herd,35
boston-college-eagles,25
washington-huskies,21
west-virginia-mountaineers,15
cincinnati-bearcats,13
virginia-cavaliers,8
arkansas-razorbacks,5
arizona-wildcats,4
north-dakota-state-bison,4
louisville-cardinals,3
