Teams,Borda Points
ohio-state-buckeyes,1450
oregon-ducks,1378
tcu-horned-frogs,1326
alabama-crimson-tide,1275
michigan-state-spartans,1192
florida-state-seminoles,1191
baylor-bears,1080
georgia-tech-yellow-jackets,1055
georgia-bulldogs,908
ucla-bruins,889
mississippi-state-bulldogs,754
arizona-state-sun-devils,741
wisconsin-badgers,712
missouri-tigers,701
clemson-tigers,672
boise-state-broncos,644
ole-miss-rebels,532
kansas-state-wildcats,506
arizona-wildcats,492
usc-trojans,316
utah-utes,300
auburn-tigers,218
marshall-thundering-herd,173
memphis-tigers,102
notre-dame-fighting-irish,34
stanford-cardinal,31
nebraska-cornhuskers,24
air-force-falcons,23
duke-blue-devils,22
lsu-tigers,15
arkansas-razorbacks,12
utah-state-aggies,12
minnesota-golden-gophers,9
oklahoma-sooners,8
texas-am-aggies,7
colorado-state-rams,4
northern-illinois-huskies,4
