Teams,Borda Points
florida-state-seminoles,1416
oregon-ducks,1405
alabama-crimson-tide,1387
oklahoma-sooners,1357
auburn-tigers,1272
texas-am-aggies,1206
baylor-bears,1149
ucla-bruins,975
notre-dame-fighting-irish,972
michigan-state-spartans,944
ole-miss-rebels,907
mississippi-state-bulldogs,848
georgia-bulldogs,788
stanford-cardinal,643
lsu-tigers,638
usc-trojans,561
wisconsin-badgers,504
byu-cougars,451
nebraska-cornhuskers,446
ohio-state-buckeyes,301
oklahoma-state-cowboys,249
east-carolina-pirates,240
kansas-state-wildcats,216
missouri-tigers,145
tcu-horned-frogs,111
arizona-state-sun-devils,99
south-carolina-gamecocks,62
clemson-tigers,52
arizona-wildcats,44
marshall-thundering-herd,42
west-virginia-mountaineers,24
arkansas-razorbacks,18
maryland-terrapins,6
louisville-cardinals,4
north-dakota-state-bison,3
washington-huskies,2
virginia-cavaliers,1
north-carolina-state-wolfpack,1
