Teams,Borda Points
ohio-state-buckeyes,1450
oregon-ducks,1378
tcu-horned-frogs,1326
alabama-crimson-tide,1275
michigan-state-spartans,1192
florida-state-seminoles,1191
baylor-bears,1082
georgia-tech-yellow-jackets,1056
georgia-bulldogs,913
ucla-bruins,898
mississippi-state-bulldogs,774
arizona-state-sun-devils,761
wisconsin-badgers,736
missouri-tigers,722
boise-state-broncos,679
ole-miss-rebels,569
kansas-state-wildcats,550
arizona-wildcats,536
usc-trojans,365
utah-utes,349
auburn-tigers,253
marshall-thundering-herd,206
louisville-cardinals,154
memphis-tigers,125
stanford-cardinal,41
notre-dame-fighting-irish,40
air-force-falcons,29
nebraska-cornhuskers,29
duke-blue-devils,28
lsu-tigers,17
arkansas-razorbacks,15
utah-state-aggies,14
minnesota-golden-gophers,12
oklahoma-sooners,9
texas-am-aggies,9
northern-illinois-huskies,5
colorado-state-rams,4
