Teams,Borda Points
florida-state-seminoles,1451
alabama-crimson-tide,1415
oregon-ducks,1362
mississippi-state-bulldogs,1267
tcu-horned-frogs,1216
baylor-bears,1212
ohio-state-buckeyes,1148
ole-miss-rebels,1046
georgia-bulldogs,932
michigan-state-spartans,925
ucla-bruins,863
kansas-state-wildcats,854
arizona-state-sun-devils,717
wisconsin-badgers,700
arizona-wildcats,691
auburn-tigers,549
marshall-thundering-herd,415
missouri-tigers,414
utah-utes,389
nebraska-cornhuskers,331
colorado-state-rams,322
oklahoma-sooners,239
usc-trojans,235
duke-blue-devils,109
notre-dame-fighting-irish,95
clemson-tigers,68
boise-state-broncos,43
louisville-cardinals,37
lsu-tigers,35
minnesota-golden-gophers,16
west-virginia-mountaineers,9
miami-fl-hurricanes,4
texas-am-aggies,4
arkansas-razorbacks,3
