Teams,Borda Points
florida-state-seminoles,1433
alabama-crimson-tide,1421
oregon-ducks,1370
mississippi-state-bulldogs,1279
baylor-bears,1214
tcu-horned-frogs,1212
ohio-state-buckeyes,1144
georgia-bulldogs,985
ucla-bruins,982
michigan-state-spartans,953
kansas-state-wildcats,885
arizona-wildcats,795
arizona-state-sun-devils,780
wisconsin-badgers,754
auburn-tigers,600
georgia-tech-yellow-jackets,583
missouri-tigers,535
ole-miss-rebels,414
oklahoma-sooners,389
colorado-state-rams,377
minnesota-golden-gophers,264
clemson-tigers,235
louisville-cardinals,227
boise-state-broncos,127
arkansas-razorbacks,49
lsu-tigers,41
utah-utes,21
nebraska-cornhuskers,19
duke-blue-devils,12
usc-trojans,9
memphis-tigers,6
texas-am-aggies,2
west-virginia-mountaineers,2
ucf-knights,2
