Teams,Borda Points
florida-state-seminoles,1461
auburn-tigers,1459
ole-miss-rebels,1320
mississippi-state-bulldogs,1320
baylor-bears,1258
notre-dame-fighting-irish,1186
alabama-crimson-tide,1060
michigan-state-spartans,981
tcu-horned-frogs,979
arizona-wildcats,951
oklahoma-sooners,904
oregon-ducks,888
georgia-bulldogs,855
texas-am-aggies,732
ohio-state-buckeyes,545
oklahoma-state-cowboys,533
kansas-state-wildcats,494
ucla-bruins,480
east-carolina-pirates,358
arizona-state-sun-devils,343
nebraska-cornhuskers,295
georgia-tech-yellow-jackets,251
missouri-tigers,225
stanford-cardinal,155
clemson-tigers,102
marshall-thundering-herd,83
usc-trojans,65
lsu-tigers,38
louisville-cardinals,38
byu-cougars,30
west-virginia-mountaineers,19
arkansas-razorbacks,16
california-golden-bears,8
kentucky-wildcats,7
wisconsin-badgers,7
penn-state-nittany-lions,6
rutgers-scarlet-knights,4
north-dakota-state-bison,3
minnesota-golden-gophers,2
south-carolina-gamecocks,2
virginia-cavaliers,1
