Teams,Borda Points
florida-state-seminoles,1461
auburn-tigers,1459
ole-miss-rebels,1320
mississippi-state-bulldogs,1320
baylor-bears,1258
notre-dame-fighting-irish,1186
alabama-crimson-tide,1060
michigan-state-spartans,981
tcu-horned-frogs,979
arizona-wildcats,951
oklahoma-sooners,905
oregon-ducks,889
georgia-bulldogs,854
texas-am-aggies,732
ohio-state-buckeyes,536
oklahoma-state-cowboys,530
kansas-state-wildcats,489
ucla-bruins,464
east-carolina-pirates,348
arizona-state-sun-devils,328
nebraska-cornhuskers,287
georgia-tech-yellow-jackets,242
missouri-tigers,216
utah-utes,208
stanford-cardinal,148
clemson-tigers,94
usc-trojans,63
louisville-cardinals,38
lsu-tigers,37
byu-cougars,28
west-virginia-mountaineers,18
arkansas-razorbacks,14
wisconsin-badgers,7
california-golden-bears,6
penn-state-nittany-lions,6
kentucky-wildcats,5
rutgers-scarlet-knights,4
minnesota-golden-gophers,3
north-dakota-state-bison,3
virginia-cavaliers,2
south-carolina-gamecocks,2
