Teams,Borda Points
mississippi-state-bulldogs,1463
florida-state-seminoles,1422
oregon-ducks,1312
alabama-crimson-tide,1303
tcu-horned-frogs,1252
baylor-bears,1173
arizona-state-sun-devils,1123
ohio-state-buckeyes,1068
auburn-tigers,964
ole-miss-rebels,932
nebraska-cornhuskers,815
michigan-state-spartans,770
kansas-state-wildcats,733
ucla-bruins,678
notre-dame-fighting-irish,620
georgia-bulldogs,609
arizona-wildcats,466
clemson-tigers,449
duke-blue-devils,428
lsu-tigers,425
marshall-thundering-herd,298
wisconsin-badgers,226
colorado-state-rams,132
georgia-tech-yellow-jackets,131
utah-utes,89
texas-am-aggies,87
oklahoma-sooners,85
usc-trojans,48
minnesota-golden-gophers,29
louisville-cardinals,12
west-virginia-mountaineers,6
stanford-cardinal,4
miami-fl-hurricanes,1
georgia-southern-eagles,1
boise-state-broncos,1
