Teams,Borda Points
florida-state-seminoles,1416
oregon-ducks,1405
alabama-crimson-tide,1387
oklahoma-sooners,1357
auburn-tigers,1272
texas-am-aggies,1206
baylor-bears,1150
ucla-bruins,980
notre-dame-fighting-irish,975
michigan-state-spartans,947
ole-miss-rebels,909
mississippi-state-bulldogs,851
georgia-bulldogs,798
stanford-cardinal,669
usc-trojans,599
wisconsin-badgers,551
byu-cougars,497
nebraska-cornhuskers,487
ohio-state-buckeyes,343
oklahoma-state-cowboys,293
east-carolina-pirates,286
kansas-state-wildcats,260
missouri-tigers,179
tcu-horned-frogs,136
arizona-state-sun-devils,124
south-carolina-gamecocks,75
clemson-tigers,65
arizona-wildcats,54
marshall-thundering-herd,52
georgia-tech-yellow-jackets,46
west-virginia-mountaineers,26
arkansas-razorbacks,20
maryland-terrapins,8
louisville-cardinals,6
north-dakota-state-bison,4
washington-huskies,3
virginia-cavaliers,2
north-carolina-state-wolfpack,2
