Teams,Borda Points
florida-state-seminoles,1456
alabama-crimson-tide,1317
oregon-ducks,1314
oklahoma-sooners,1283
auburn-tigers,1186
georgia-bulldogs,1115
michigan-state-spartans,1093
ohio-state-buckeyes,982
texas-am-aggies,980
baylor-bears,963
ucla-bruins,944
lsu-tigers,926
stanford-cardinal,886
usc-trojans,732
ole-miss-rebels,527
notre-dame-fighting-irish,521
arizona-state-sun-devils,438
wisconsin-badgers,369
nebraska-cornhuskers,359
kansas-state-wildcats,334
south-carolina-gamecocks,204
north-carolina-tar-heels,203
clemson-tigers,171
louisville-cardinals,150
texas-longhorns,132
oklahoma-state-cowboys,101
duke-blue-devils,66
penn-state-nittany-lions,51
mississippi-state-bulldogs,50
florida-gators,50
michigan-wolverines,40
washington-huskies,38
tcu-horned-frogs,29
byu-cougars,22
iowa-hawkeyes,19
marshall-thundering-herd,19
virginia-tech-hokies,17
tennessee-volunteers,14
cincinnati-bearcats,11
texas-tech-red-raiders,8
west-virginia-mountaineers,7
rutgers-scarlet-knights,6
arizona-wildcats,6
north-dakota-state-bison,2
louisiana-lafayette-ragin-cajuns,1
pittsburgh-panthers,1
