Teams,Borda Points
alabama-crimson-tide,1427
florida-state-seminoles,1412
oregon-ducks,1403
baylor-bears,1245
ohio-state-buckeyes,1241
tcu-horned-frogs,1235
michigan-state-spartans,1086
mississippi-state-bulldogs,1054
ole-miss-rebels,961
georgia-tech-yellow-jackets,873
kansas-state-wildcats,870
arizona-wildcats,810
georgia-bulldogs,744
ucla-bruins,664
missouri-tigers,613
wisconsin-badgers,563
clemson-tigers,545
auburn-tigers,486
louisville-cardinals,448
boise-state-broncos,413
lsu-tigers,262
utah-utes,170
usc-trojans,147
nebraska-cornhuskers,97
minnesota-golden-gophers,75
oklahoma-sooners,66
marshall-thundering-herd,50
memphis-tigers,47
duke-blue-devils,43
colorado-state-rams,19
northern-illinois-huskies,17
air-force-falcons,10
cincinnati-bearcats,8
ucf-knights,6
west-virginia-mountaineers,5
stanford-cardinal,2
