Teams,Borda Points
florida-state-seminoles,1433
alabama-crimson-tide,1421
oregon-ducks,1370
mississippi-state-bulldogs,1279
baylor-bears,1214
tcu-horned-frogs,1212
ohio-state-buckeyes,1144
georgia-bulldogs,985
ucla-bruins,982
michigan-state-spartans,953
kansas-state-wildcats,883
arizona-wildcats,793
arizona-state-sun-devils,777
wisconsin-badgers,753
auburn-tigers,588
georgia-tech-yellow-jackets,571
missouri-tigers,517
ole-miss-rebels,398
marshall-thundering-herd,387
oklahoma-sooners,369
colorado-state-rams,349
minnesota-golden-gophers,245
clemson-tigers,213
boise-state-broncos,119
arkansas-razorbacks,48
lsu-tigers,43
nebraska-cornhuskers,20
utah-utes,20
duke-blue-devils,11
usc-trojans,9
memphis-tigers,6
texas-am-aggies,3
west-virginia-mountaineers,3
ucf-knights,2
