Teams,Borda Points
florida-state-seminoles,1433
alabama-crimson-tide,1421
oregon-ducks,1370
mississippi-state-bulldogs,1279
baylor-bears,1214
tcu-horned-frogs,1212
ohio-state-buckeyes,1144
georgia-bulldogs,985
ucla-bruins,982
michigan-state-spartans,953
kansas-state-wildcats,883
arizona-wildcats,793
arizona-state-sun-devils,777
wisconsin-badgers,752
auburn-tigers,588
georgia-tech-yellow-jackets,571
missouri-tigers,519
ole-miss-rebels,401
marshall-thundering-herd,389
oklahoma-sooners,370
colorado-state-rams,355
clemson-tigers,228
louisville-cardinals,220
boise-state-broncos,122
arkansas-razorbacks,49
lsu-tigers,42
nebraska-cornhuskers,21
utah-utes,19
duke-blue-devils,11
usc-trojans,8
memphis-tigers,4
texas-am-aggies,3
west-virginia-mountaineers,3
ucf-knights,1
