Teams,Borda Points
florida-state-seminoles,1461
auburn-tigers,1459
ole-miss-rebels,1320
mississippi-state-bulldogs,1320
baylor-bears,1258
notre-dame-fighting-irish,1189
alabama-crimson-tide,1069
tcu-horned-frogs,1003
michigan-state-spartans,991
arizona-wildcats,978
oklahoma-sooners,928
oregon-ducks,913
texas-am-aggies,766
ohio-state-buckeyes,586
oklahoma-state-cowboys,580
kansas-state-wildcats,540
ucla-bruins,513
east-carolina-pirates,400
arizona-state-sun-devils,377
nebraska-cornhuskers,329
georgia-tech-yellow-jackets,281
missouri-tigers,255
utah-utes,241
stanford-cardinal,179
clemson-tigers,117
marshall-thundering-herd,97
usc-trojans,75
lsu-tigers,46
louisville-cardinals,46
byu-cougars,35
west-virginia-mountaineers,21
arkansas-razorbacks,17
california-golden-bears,9
wisconsin-badgers,9
kentucky-wildcats,8
penn-state-nittany-lions,7
rutgers-scarlet-knights,6
north-dakota-state-bison,4
minnesota-golden-gophers,3
virginia-cavaliers,2
south-carolina-gamecocks,2
