Teams,Borda Points
florida-state-seminoles,1456
alabama-crimson-tide,1317
oregon-ducks,1314
oklahoma-sooners,1283
auburn-tigers,1186
georgia-bulldogs,1114
michigan-state-spartans,1093
ohio-state-buckeyes,982
texas-am-aggies,978
baylor-bears,962
ucla-bruins,944
lsu-tigers,926
stanford-cardinal,886
usc-trojans,729
ole-miss-rebels,528
notre-dame-fighting-irish,520
arizona-state-sun-devils,431
wisconsin-badgers,365
nebraska-cornhuskers,356
kansas-state-wildcats,327
south-carolina-gamecocks,199
north-carolina-tar-heels,198
clemson-tigers,165
missouri-tigers,149
louisville-cardinals,146
texas-longhorns,128
oklahoma-state-cowboys,97
duke-blue-devils,63
penn-state-nittany-lions,52
florida-gators,50
michigan-wolverines,39
tcu-horned-frogs,29
washington-huskies,27
byu-cougars,21
iowa-hawkeyes,19
marshall-thundering-herd,18
virginia-tech-hokies,17
tennessee-volunteers,14
cincinnati-bearcats,8
texas-tech-red-raiders,7
west-virginia-mountaineers,7
rutgers-scarlet-knights,6
arizona-wildcats,5
pittsburgh-panthers,2
north-dakota-state-bison,2
louisiana-lafayette-ragin-cajuns,1
