Teams,Borda Points
florida-state-seminoles,1463
oregon-ducks,1415
alabama-crimson-tide,1335
oklahoma-sooners,1304
auburn-tigers,1236
georgia-bulldogs,1201
texas-am-aggies,1102
baylor-bears,1047
usc-trojans,1040
lsu-tigers,1030
notre-dame-fighting-irish,825
ucla-bruins,795
michigan-state-spartans,768
ole-miss-rebels,720
stanford-cardinal,620
arizona-state-sun-devils,596
wisconsin-badgers,419
kansas-state-wildcats,320
missouri-tigers,269
louisville-cardinals,264
ohio-state-buckeyes,258
clemson-tigers,238
south-carolina-gamecocks,224
byu-cougars,202
nebraska-cornhuskers,177
north-carolina-tar-heels,131
oklahoma-state-cowboys,107
florida-gators,83
duke-blue-devils,58
penn-state-nittany-lions,41
mississippi-state-bulldogs,35
tcu-horned-frogs,34
marshall-thundering-herd,24
tennessee-volunteers,16
iowa-hawkeyes,13
cincinnati-bearcats,8
west-virginia-mountaineers,7
texas-tech-red-raiders,4
pittsburgh-panthers,4
washington-huskies,4
north-dakota-state-bison,4
utah-utes,3
arizona-wildcats,2
