Teams,Borda Points
mississippi-state-bulldogs,1486
florida-state-seminoles,1453
alabama-crimson-tide,1291
auburn-tigers,1268
oregon-ducks,1203
notre-dame-fighting-irish,1162
ole-miss-rebels,1096
michigan-state-spartans,1092
georgia-bulldogs,1076
tcu-horned-frogs,1033
kansas-state-wildcats,937
baylor-bears,849
ohio-state-buckeyes,706
arizona-state-sun-devils,697
lsu-tigers,614
nebraska-cornhuskers,577
utah-utes,570
oklahoma-sooners,479
west-virginia-mountaineers,428
east-carolina-pirates,415
clemson-tigers,321
marshall-thundering-herd,234
duke-blue-devils,162
ucla-bruins,148
colorado-state-rams,43
usc-trojans,33
wisconsin-badgers,23
stanford-cardinal,14
louisville-cardinals,12
missouri-tigers,10
north-dakota-state-bison,5
oklahoma-state-cowboys,3
