Teams,Borda Points
florida-state-seminoles,1416
oregon-ducks,1405
alabama-crimson-tide,1387
oklahoma-sooners,1357
auburn-tigers,1272
texas-am-aggies,1206
baylor-bears,1149
ucla-bruins,976
notre-dame-fighting-irish,973
michigan-state-spartans,944
ole-miss-rebels,906
mississippi-state-bulldogs,848
georgia-bulldogs,788
stanford-cardinal,643
lsu-tigers,637
usc-trojans,562
wisconsin-badgers,503
byu-cougars,455
nebraska-cornhuskers,445
ohio-state-buckeyes,298
oklahoma-state-cowboys,248
east-carolina-pirates,240
kansas-state-wildcats,219
missouri-tigers,150
tcu-horned-frogs,114
arizona-state-sun-devils,98
south-carolina-gamecocks,63
arizona-wildcats,44
marshall-thundering-herd,41
georgia-tech-yellow-jackets,38
west-virginia-mountaineers,25
arkansas-razorbacks,19
maryland-terrapins,5
louisville-cardinals,4
north-dakota-state-bison,4
washington-huskies,2
virginia-cavaliers,1
north-carolina-state-wolfpack,1
