Teams,Borda Points
florida-state-seminoles,1437
oregon-ducks,1432
oklahoma-sooners,1395
auburn-tigers,1322
texas-am-aggies,1259
baylor-bears,1208
ucla-bruins,1035
notre-dame-fighting-irish,1032
michigan-state-spartans,1004
ole-miss-rebels,966
mississippi-state-bulldogs,907
georgia-bulldogs,848
stanford-cardinal,702
lsu-tigers,696
usc-trojans,619
wisconsin-badgers,559
byu-cougars,510
nebraska-cornhuskers,500
ohio-state-buckeyes,349
oklahoma-state-cowboys,298
east-carolina-pirates,289
kansas-state-wildcats,263
missouri-tigers,180
tcu-horned-frogs,137
arizona-state-sun-devils,124
south-carolina-gamecocks,76
clemson-tigers,66
arizona-wildcats,54
marshall-thundering-herd,52
georgia-tech-yellow-jackets,48
west-virginia-mountaineers,27
arkansas-razorbacks,21
maryland-terrapins,8
louisville-cardinals,6
north-dakota-state-bison,4
washington-huskies,3
virginia-cavaliers,2
north-carolina-state-wolfpack,2
