Teams,Borda Points
florida-state-seminoles,1433
alabama-crimson-tide,1421
oregon-ducks,1370
mississippi-state-bulldogs,1279
baylor-bears,1214
tcu-horned-frogs,1212
ohio-state-buckeyes,1144
georgia-bulldogs,985
ucla-bruins,982
michigan-state-spartans,953
kansas-state-wildcats,883
arizona-wildcats,793
arizona-state-sun-devils,777
wisconsin-badgers,752
auburn-tigers,588
georgia-tech-yellow-jackets,570
missouri-tigers,515
ole-miss-rebels,391
marshall-thundering-herd,376
oklahoma-sooners,358
colorado-state-rams,341
minnesota-golden-gophers,228
clemson-tigers,198
louisville-cardinals,189
boise-state-broncos,94
arkansas-razorbacks,40
lsu-tigers,40
utah-utes,16
nebraska-cornhuskers,14
duke-blue-devils,9
memphis-tigers,3
texas-am-aggies,2
west-virginia-mountaineers,2
ucf-knights,1
