Teams,Borda Points
alabama-crimson-tide,1402
florida-state-seminoles,1398
oregon-ducks,1368
tcu-horned-frogs,1252
baylor-bears,1223
ohio-state-buckeyes,1171
michigan-state-spartans,1029
arizona-wildcats,1009
kansas-state-wildcats,981
mississippi-state-bulldogs,928
wisconsin-badgers,894
georgia-tech-yellow-jackets,811
ole-miss-rebels,745
missouri-tigers,734
georgia-bulldogs,612
arizona-state-sun-devils,521
oklahoma-sooners,509
clemson-tigers,453
auburn-tigers,389
louisville-cardinals,385
boise-state-broncos,311
lsu-tigers,182
utah-utes,107
usc-trojans,93
nebraska-cornhuskers,74
minnesota-golden-gophers,62
marshall-thundering-herd,33
memphis-tigers,31
duke-blue-devils,29
colorado-state-rams,24
air-force-falcons,10
stanford-cardinal,6
northern-illinois-huskies,5
ucf-knights,5
west-virginia-mountaineers,4
cincinnati-bearcats,2
