Teams,Borda Points
florida-state-seminoles,1418
oregon-ducks,1406
alabama-crimson-tide,1388
oklahoma-sooners,1359
auburn-tigers,1280
texas-am-aggies,1228
notre-dame-fighting-irish,1029
ucla-bruins,1027
michigan-state-spartans,998
ole-miss-rebels,964
mississippi-state-bulldogs,904
georgia-bulldogs,846
stanford-cardinal,702
lsu-tigers,695
usc-trojans,619
wisconsin-badgers,559
byu-cougars,510
nebraska-cornhuskers,500
ohio-state-buckeyes,349
oklahoma-state-cowboys,297
east-carolina-pirates,289
kansas-state-wildcats,263
missouri-tigers,180
tcu-horned-frogs,137
arizona-state-sun-devils,124
south-carolina-gamecocks,76
clemson-tigers,66
arizona-wildcats,54
marshall-thundering-herd,52
georgia-tech-yellow-jackets,48
west-virginia-mountaineers,27
arkansas-razorbacks,21
maryland-terrapins,8
louisville-cardinals,6
north-dakota-state-bison,4
washington-huskies,3
virginia-cavaliers,2
north-carolina-state-wolfpack,2
