Teams,Borda Points
mississippi-state-bulldogs,1484
florida-state-seminoles,1452
auburn-tigers,1345
alabama-crimson-tide,1281
oregon-ducks,1275
tcu-horned-frogs,1149
michigan-state-spartans,1122
notre-dame-fighting-irish,1099
kansas-state-wildcats,1053
baylor-bears,973
ole-miss-rebels,857
ohio-state-buckeyes,816
lsu-tigers,766
nebraska-cornhuskers,727
oklahoma-sooners,628
georgia-bulldogs,523
ucla-bruins,519
clemson-tigers,400
arizona-wildcats,383
utah-utes,382
duke-blue-devils,346
marshall-thundering-herd,292
west-virginia-mountaineers,191
wisconsin-badgers,116
colorado-state-rams,95
usc-trojans,60
missouri-tigers,58
georgia-tech-yellow-jackets,22
louisville-cardinals,10
north-dakota-state-bison,7
stanford-cardinal,5
florida-gators,2
texas-am-aggies,2
