Teams,Borda Points
mississippi-state-bulldogs,1484
florida-state-seminoles,1452
auburn-tigers,1345
alabama-crimson-tide,1281
oregon-ducks,1275
tcu-horned-frogs,1148
michigan-state-spartans,1120
notre-dame-fighting-irish,1096
kansas-state-wildcats,1049
baylor-bears,961
arizona-state-sun-devils,831
ole-miss-rebels,828
ohio-state-buckeyes,782
lsu-tigers,720
nebraska-cornhuskers,684
oklahoma-sooners,583
georgia-bulldogs,478
ucla-bruins,469
clemson-tigers,374
utah-utes,352
duke-blue-devils,318
marshall-thundering-herd,275
west-virginia-mountaineers,179
wisconsin-badgers,110
colorado-state-rams,90
usc-trojans,57
missouri-tigers,55
georgia-tech-yellow-jackets,22
louisville-cardinals,9
north-dakota-state-bison,7
stanford-cardinal,4
florida-gators,2
texas-am-aggies,2
