Teams,Borda Points
alabama-crimson-tide,1402
florida-state-seminoles,1398
oregon-ducks,1368
tcu-horned-frogs,1252
baylor-bears,1223
ohio-state-buckeyes,1172
michigan-state-spartans,1031
arizona-wildcats,1011
kansas-state-wildcats,985
mississippi-state-bulldogs,940
wisconsin-badgers,906
ole-miss-rebels,784
missouri-tigers,773
georgia-bulldogs,653
ucla-bruins,558
arizona-state-sun-devils,540
oklahoma-sooners,531
clemson-tigers,471
auburn-tigers,402
louisville-cardinals,397
boise-state-broncos,318
lsu-tigers,186
utah-utes,107
usc-trojans,93
nebraska-cornhuskers,77
minnesota-golden-gophers,63
marshall-thundering-herd,34
memphis-tigers,31
duke-blue-devils,29
colorado-state-rams,24
air-force-falcons,10
stanford-cardinal,6
northern-illinois-huskies,5
ucf-knights,5
west-virginia-mountaineers,5
cincinnati-bearcats,2
