Teams,Borda Points
florida-state-seminoles,1451
alabama-crimson-tide,1415
oregon-ducks,1362
mississippi-state-bulldogs,1267
tcu-horned-frogs,1216
baylor-bears,1212
ohio-state-buckeyes,1148
ole-miss-rebels,1046
georgia-bulldogs,932
michigan-state-spartans,924
ucla-bruins,862
kansas-state-wildcats,853
arizona-state-sun-devils,709
wisconsin-badgers,695
arizona-wildcats,682
auburn-tigers,524
georgia-tech-yellow-jackets,516
marshall-thundering-herd,380
missouri-tigers,370
utah-utes,350
nebraska-cornhuskers,290
colorado-state-rams,284
oklahoma-sooners,205
usc-trojans,201
notre-dame-fighting-irish,78
clemson-tigers,56
louisville-cardinals,31
boise-state-broncos,31
lsu-tigers,28
minnesota-golden-gophers,12
west-virginia-mountaineers,8
miami-fl-hurricanes,3
texas-am-aggies,3
arkansas-razorbacks,2
