Teams,Borda Points
alabama-crimson-tide,1402
florida-state-seminoles,1398
oregon-ducks,1368
tcu-horned-frogs,1252
baylor-bears,1223
ohio-state-buckeyes,1171
michigan-state-spartans,1029
arizona-wildcats,1009
kansas-state-wildcats,981
mississippi-state-bulldogs,928
wisconsin-badgers,895
georgia-tech-yellow-jackets,809
ole-miss-rebels,741
missouri-tigers,728
georgia-bulldogs,598
ucla-bruins,516
arizona-state-sun-devils,498
oklahoma-sooners,487
clemson-tigers,424
auburn-tigers,372
boise-state-broncos,302
lsu-tigers,181
utah-utes,105
usc-trojans,92
nebraska-cornhuskers,73
minnesota-golden-gophers,61
marshall-thundering-herd,34
memphis-tigers,31
duke-blue-devils,28
colorado-state-rams,23
air-force-falcons,10
stanford-cardinal,6
northern-illinois-huskies,5
ucf-knights,5
west-virginia-mountaineers,5
cincinnati-bearcats,2
