Teams,Borda Points
alabama-crimson-tide,1402
florida-state-seminoles,1398
oregon-ducks,1368
tcu-horned-frogs,1252
baylor-bears,1223
ohio-state-buckeyes,1171
michigan-state-spartans,1029
arizona-wildcats,1009
kansas-state-wildcats,981
mississippi-state-bulldogs,927
wisconsin-badgers,894
georgia-tech-yellow-jackets,808
ole-miss-rebels,741
missouri-tigers,727
georgia-bulldogs,596
ucla-bruins,503
arizona-state-sun-devils,488
oklahoma-sooners,476
clemson-tigers,414
auburn-tigers,352
louisville-cardinals,341
boise-state-broncos,262
lsu-tigers,147
utah-utes,78
usc-trojans,62
nebraska-cornhuskers,61
minnesota-golden-gophers,46
marshall-thundering-herd,23
duke-blue-devils,22
memphis-tigers,21
air-force-falcons,7
stanford-cardinal,4
west-virginia-mountaineers,4
northern-illinois-huskies,3
ucf-knights,3
cincinnati-bearcats,1
