Teams,Borda Points
florida-state-seminoles,1416
oregon-ducks,1405
alabama-crimson-tide,1387
oklahoma-sooners,1357
auburn-tigers,1272
texas-am-aggies,1206
baylor-bears,1149
ucla-bruins,976
notre-dame-fighting-irish,974
michigan-state-spartans,947
ole-miss-rebels,910
mississippi-state-bulldogs,855
georgia-bulldogs,794
stanford-cardinal,677
lsu-tigers,656
wisconsin-badgers,532
byu-cougars,490
nebraska-cornhuskers,484
ohio-state-buckeyes,343
oklahoma-state-cowboys,289
east-carolina-pirates,281
kansas-state-wildcats,256
missouri-tigers,175
tcu-horned-frogs,132
arizona-state-sun-devils,121
south-carolina-gamecocks,74
clemson-tigers,63
arizona-wildcats,53
marshall-thundering-herd,51
georgia-tech-yellow-jackets,47
west-virginia-mountaineers,25
arkansas-razorbacks,20
maryland-terrapins,8
louisville-cardinals,6
washington-huskies,3
north-dakota-state-bison,3
virginia-cavaliers,2
north-carolina-state-wolfpack,2
