Teams,Borda Points
florida-state-seminoles,1496
alabama-crimson-tide,1361
oregon-ducks,1334
oklahoma-sooners,1324
ohio-state-buckeyes,1207
auburn-tigers,1198
ucla-bruins,1106
michigan-state-spartans,1080
south-carolina-gamecocks,1016
baylor-bears,966
stanford-cardinal,885
georgia-bulldogs,843
lsu-tigers,777
wisconsin-badgers,637
usc-trojans,626
clemson-tigers,537
notre-dame-fighting-irish,446
ole-miss-rebels,424
arizona-state-sun-devils,358
kansas-state-wildcats,243
texas-am-aggies,238
nebraska-cornhuskers,227
north-carolina-tar-heels,195
missouri-tigers,134
washington-huskies,131
ucf-knights,94
florida-gators,88
texas-longhorns,87
duke-blue-devils,72
iowa-hawkeyes,70
louisville-cardinals,48
marshall-thundering-herd,42
oklahoma-state-cowboys,38
tcu-horned-frogs,23
mississippi-state-bulldogs,22
texas-tech-red-raiders,20
michigan-wolverines,19
miami-fl-hurricanes,16
cincinnati-bearcats,15
oregon-state-beavers,12
boise-state-broncos,11
northwestern-wildcats,9
byu-cougars,8
penn-state-nittany-lions,6
navy-midshipmen,2
vanderbilt-commodores,2
utah-state-aggies,1
louisiana-lafayette-ragin-cajuns,1
nevada-wolf-pack,1
