Teams,Borda Points
florida-state-seminoles,1478
ole-miss-rebels,1460
alabama-crimson-tide,1295
auburn-tigers,1291
oregon-ducks,1202
notre-dame-fighting-irish,1193
michigan-state-spartans,1125
georgia-bulldogs,1115
tcu-horned-frogs,1022
kansas-state-wildcats,965
baylor-bears,918
ohio-state-buckeyes,813
arizona-state-sun-devils,703
arizona-wildcats,698
nebraska-cornhuskers,595
oklahoma-sooners,521
east-carolina-pirates,503
utah-utes,495
usc-trojans,413
clemson-tigers,337
west-virginia-mountaineers,324
marshall-thundering-herd,228
lsu-tigers,218
ucla-bruins,151
duke-blue-devils,141
oklahoma-state-cowboys,110
minnesota-golden-gophers,80
colorado-state-rams,18
stanford-cardinal,6
louisville-cardinals,6
north-dakota-state-bison,5
missouri-tigers,5
maryland-terrapins,4
texas-am-aggies,2
