Teams,Borda Points
mississippi-state-bulldogs,1486
florida-state-seminoles,1453
alabama-crimson-tide,1302
auburn-tigers,1280
oregon-ducks,1222
ole-miss-rebels,1130
michigan-state-spartans,1124
georgia-bulldogs,1117
tcu-horned-frogs,1077
kansas-state-wildcats,983
baylor-bears,899
ohio-state-buckeyes,735
arizona-wildcats,728
arizona-state-sun-devils,726
lsu-tigers,634
nebraska-cornhuskers,594
utah-utes,584
oklahoma-sooners,489
west-virginia-mountaineers,439
east-carolina-pirates,424
clemson-tigers,324
marshall-thundering-herd,235
duke-blue-devils,164
ucla-bruins,148
colorado-state-rams,43
usc-trojans,33
wisconsin-badgers,23
stanford-cardinal,14
louisville-cardinals,12
missouri-tigers,10
north-dakota-state-bison,5
oklahoma-state-cowboys,3
