Teams,Borda Points
mississippi-state-bulldogs,1480
florida-state-seminoles,1415
ole-miss-rebels,1413
baylor-bears,1317
notre-dame-fighting-irish,1228
auburn-tigers,1144
alabama-crimson-tide,1068
michigan-state-spartans,1015
oregon-ducks,1014
georgia-bulldogs,981
oklahoma-sooners,935
tcu-horned-frogs,918
ohio-state-buckeyes,650
kansas-state-wildcats,629
oklahoma-state-cowboys,623
arizona-wildcats,592
arizona-state-sun-devils,465
east-carolina-pirates,455
nebraska-cornhuskers,407
utah-utes,309
texas-am-aggies,275
usc-trojans,269
stanford-cardinal,234
clemson-tigers,196
ucla-bruins,117
lsu-tigers,72
duke-blue-devils,49
minnesota-golden-gophers,42
kentucky-wildcats,37
west-virginia-mountaineers,30
washington-huskies,27
georgia-tech-yellow-jackets,13
arkansas-razorbacks,10
louisville-cardinals,8
rutgers-scarlet-knights,8
iowa-hawkeyes,7
north-dakota-state-bison,4
colorado-state-rams,3
south-carolina-gamecocks,2
wisconsin-badgers,2
virginia-cavaliers,1
