Teams,Borda Points
florida-state-seminoles,1496
alabama-crimson-tide,1362
oregon-ducks,1335
oklahoma-sooners,1325
ohio-state-buckeyes,1208
auburn-tigers,1198
ucla-bruins,1107
michigan-state-spartans,1080
south-carolina-gamecocks,1015
baylor-bears,968
stanford-cardinal,886
georgia-bulldogs,843
lsu-tigers,777
wisconsin-badgers,641
usc-trojans,631
clemson-tigers,540
notre-dame-fighting-irish,449
ole-miss-rebels,426
arizona-state-sun-devils,365
kansas-state-wildcats,248
texas-am-aggies,244
nebraska-cornhuskers,230
north-carolina-tar-heels,197
washington-huskies,141
ucf-knights,97
florida-gators,90
texas-longhorns,89
duke-blue-devils,78
iowa-hawkeyes,72
louisville-cardinals,53
marshall-thundering-herd,42
oklahoma-state-cowboys,41
tcu-horned-frogs,26
virginia-tech-hokies,26
mississippi-state-bulldogs,23
texas-tech-red-raiders,22
michigan-wolverines,21
miami-fl-hurricanes,17
cincinnati-bearcats,16
boise-state-broncos,11
oregon-state-beavers,10
northwestern-wildcats,8
byu-cougars,8
penn-state-nittany-lions,5
vanderbilt-commodores,3
navy-midshipmen,2
utah-state-aggies,1
louisiana-lafayette-ragin-cajuns,1
nevada-wolf-pack,1
