Teams,Borda Points
florida-state-seminoles,1456
alabama-crimson-tide,1319
oregon-ducks,1316
oklahoma-sooners,1286
auburn-tigers,1189
georgia-bulldogs,1126
michigan-state-spartans,1101
texas-am-aggies,1001
ohio-state-buckeyes,1000
baylor-bears,980
ucla-bruins,964
lsu-tigers,953
usc-trojans,778
ole-miss-rebels,582
notre-dame-fighting-irish,574
arizona-state-sun-devils,486
wisconsin-badgers,412
nebraska-cornhuskers,400
kansas-state-wildcats,371
south-carolina-gamecocks,235
north-carolina-tar-heels,233
clemson-tigers,197
missouri-tigers,179
louisville-cardinals,174
texas-longhorns,152
oklahoma-state-cowboys,114
duke-blue-devils,80
penn-state-nittany-lions,61
florida-gators,61
mississippi-state-bulldogs,58
michigan-wolverines,48
washington-huskies,40
tcu-horned-frogs,34
byu-cougars,26
marshall-thundering-herd,24
iowa-hawkeyes,23
virginia-tech-hokies,19
tennessee-volunteers,16
cincinnati-bearcats,11
texas-tech-red-raiders,9
west-virginia-mountaineers,8
rutgers-scarlet-knights,7
arizona-wildcats,6
north-dakota-state-bison,3
louisiana-lafayette-ragin-cajuns,2
pittsburgh-panthers,2
