Teams,Borda Points
florida-state-seminoles,1416
oregon-ducks,1405
alabama-crimson-tide,1387
oklahoma-sooners,1357
auburn-tigers,1272
texas-am-aggies,1206
baylor-bears,1149
ucla-bruins,975
notre-dame-fighting-irish,972
michigan-state-spartans,944
ole-miss-rebels,906
mississippi-state-bulldogs,849
georgia-bulldogs,789
stanford-cardinal,645
lsu-tigers,637
usc-trojans,562
wisconsin-badgers,502
byu-cougars,454
nebraska-cornhuskers,446
ohio-state-buckeyes,301
oklahoma-state-cowboys,251
east-carolina-pirates,243
kansas-state-wildcats,221
missouri-tigers,148
tcu-horned-frogs,110
arizona-state-sun-devils,102
clemson-tigers,53
arizona-wildcats,43
marshall-thundering-herd,42
georgia-tech-yellow-jackets,39
west-virginia-mountaineers,24
arkansas-razorbacks,19
maryland-terrapins,5
louisville-cardinals,4
north-dakota-state-bison,3
washington-huskies,2
virginia-cavaliers,1
north-carolina-state-wolfpack,1
