Teams,Borda Points
florida-state-seminoles,1456
alabama-crimson-tide,1317
oregon-ducks,1314
oklahoma-sooners,1283
auburn-tigers,1186
georgia-bulldogs,1114
michigan-state-spartans,1094
ohio-state-buckeyes,983
texas-am-aggies,979
baylor-bears,962
ucla-bruins,946
lsu-tigers,927
stanford-cardinal,886
usc-trojans,731
ole-miss-rebels,546
notre-dame-fighting-irish,533
wisconsin-badgers,389
nebraska-cornhuskers,380
kansas-state-wildcats,352
south-carolina-gamecocks,226
north-carolina-tar-heels,223
clemson-tigers,187
missouri-tigers,170
louisville-cardinals,168
texas-longhorns,144
oklahoma-state-cowboys,109
duke-blue-devils,76
penn-state-nittany-lions,60
florida-gators,60
mississippi-state-bulldogs,58
michigan-wolverines,46
washington-huskies,40
tcu-horned-frogs,32
byu-cougars,23
iowa-hawkeyes,22
marshall-thundering-herd,22
virginia-tech-hokies,18
tennessee-volunteers,14
cincinnati-bearcats,10
texas-tech-red-raiders,8
west-virginia-mountaineers,7
rutgers-scarlet-knights,6
arizona-wildcats,6
north-dakota-state-bison,3
louisiana-lafayette-ragin-cajuns,2
pittsburgh-panthers,2
