Teams,Borda Points
florida-state-seminoles,1461
auburn-tigers,1459
ole-miss-rebels,1320
mississippi-state-bulldogs,1320
baylor-bears,1258
notre-dame-fighting-irish,1186
alabama-crimson-tide,1060
michigan-state-spartans,981
tcu-horned-frogs,980
arizona-wildcats,951
oklahoma-sooners,905
oregon-ducks,889
georgia-bulldogs,856
texas-am-aggies,733
ohio-state-buckeyes,543
oklahoma-state-cowboys,535
kansas-state-wildcats,498
ucla-bruins,471
east-carolina-pirates,359
arizona-state-sun-devils,343
nebraska-cornhuskers,295
missouri-tigers,226
utah-utes,219
stanford-cardinal,156
clemson-tigers,101
marshall-thundering-herd,87
usc-trojans,66
louisville-cardinals,43
lsu-tigers,40
byu-cougars,31
west-virginia-mountaineers,19
arkansas-razorbacks,15
california-golden-bears,9
penn-state-nittany-lions,7
kentucky-wildcats,7
wisconsin-badgers,7
rutgers-scarlet-knights,6
north-dakota-state-bison,4
minnesota-golden-gophers,3
virginia-cavaliers,2
south-carolina-gamecocks,1
