Teams,Borda Points
florida-state-seminoles,1439
oregon-ducks,1398
alabama-crimson-tide,1378
oklahoma-sooners,1344
auburn-tigers,1268
texas-am-aggies,1232
baylor-bears,1143
notre-dame-fighting-irish,967
michigan-state-spartans,905
ole-miss-rebels,891
ucla-bruins,806
georgia-bulldogs,791
south-carolina-gamecocks,767
mississippi-state-bulldogs,710
arizona-state-sun-devils,705
stanford-cardinal,566
lsu-tigers,544
usc-trojans,463
wisconsin-badgers,458
byu-cougars,394
nebraska-cornhuskers,312
east-carolina-pirates,195
kansas-state-wildcats,141
oklahoma-state-cowboys,140
duke-blue-devils,103
penn-state-nittany-lions,88
clemson-tigers,55
marshall-thundering-herd,36
utah-utes,35
washington-huskies,35
tcu-horned-frogs,35
georgia-tech-yellow-jackets,25
boston-college-eagles,20
west-virginia-mountaineers,15
arizona-wildcats,12
arkansas-razorbacks,11
cincinnati-bearcats,11
missouri-tigers,8
oregon-state-beavers,5
north-dakota-state-bison,3
indiana-hoosiers,1
pittsburgh-panthers,1
