Teams,Borda Points
mississippi-state-bulldogs,1484
florida-state-seminoles,1452
auburn-tigers,1345
alabama-crimson-tide,1281
oregon-ducks,1275
tcu-horned-frogs,1148
michigan-state-spartans,1120
notre-dame-fighting-irish,1096
kansas-state-wildcats,1049
baylor-bears,962
arizona-state-sun-devils,832
ole-miss-rebels,828
ohio-state-buckeyes,783
lsu-tigers,718
nebraska-cornhuskers,683
oklahoma-sooners,575
ucla-bruins,473
georgia-bulldogs,472
clemson-tigers,357
utah-utes,338
arizona-wildcats,336
duke-blue-devils,302
marshall-thundering-herd,254
wisconsin-badgers,94
colorado-state-rams,75
usc-trojans,53
missouri-tigers,46
georgia-tech-yellow-jackets,15
louisville-cardinals,9
north-dakota-state-bison,5
stanford-cardinal,5
florida-gators,1
texas-am-aggies,1
