Teams,Borda Points
florida-state-seminoles,1496
alabama-crimson-tide,1361
oregon-ducks,1334
oklahoma-sooners,1324
ohio-state-buckeyes,1207
auburn-tigers,1198
ucla-bruins,1106
michigan-state-spartans,1080
south-carolina-gamecocks,1015
baylor-bears,966
stanford-cardinal,885
georgia-bulldogs,846
lsu-tigers,778
wisconsin-badgers,644
usc-trojans,633
clemson-tigers,548
notre-dame-fighting-irish,455
ole-miss-rebels,435
arizona-state-sun-devils,367
texas-am-aggies,253
kansas-state-wildcats,250
north-carolina-tar-heels,208
washington-huskies,146
missouri-tigers,143
ucf-knights,101
texas-longhorns,97
florida-gators,94
duke-blue-devils,83
iowa-hawkeyes,71
louisville-cardinals,50
marshall-thundering-herd,44
oklahoma-state-cowboys,40
virginia-tech-hokies,27
mississippi-state-bulldogs,24
tcu-horned-frogs,23
texas-tech-red-raiders,22
michigan-wolverines,22
cincinnati-bearcats,18
miami-fl-hurricanes,16
boise-state-broncos,13
byu-cougars,10
oregon-state-beavers,10
northwestern-wildcats,8
penn-state-nittany-lions,5
navy-midshipmen,2
nevada-wolf-pack,2
vanderbilt-commodores,2
utah-state-aggies,1
louisiana-lafayette-ragin-cajuns,1
