Teams,Borda Points
florida-state-seminoles,1496
alabama-crimson-tide,1361
oregon-ducks,1334
oklahoma-sooners,1324
ohio-state-buckeyes,1207
auburn-tigers,1198
ucla-bruins,1106
michigan-state-spartans,1080
south-carolina-gamecocks,1015
baylor-bears,966
stanford-cardinal,887
georgia-bulldogs,845
lsu-tigers,777
wisconsin-badgers,642
usc-trojans,629
clemson-tigers,545
notre-dame-fighting-irish,453
ole-miss-rebels,436
arizona-state-sun-devils,370
texas-am-aggies,256
nebraska-cornhuskers,241
north-carolina-tar-heels,209
washington-huskies,145
missouri-tigers,143
ucf-knights,99
texas-longhorns,97
florida-gators,95
duke-blue-devils,84
iowa-hawkeyes,77
louisville-cardinals,50
marshall-thundering-herd,46
oklahoma-state-cowboys,41
mississippi-state-bulldogs,27
virginia-tech-hokies,27
tcu-horned-frogs,26
texas-tech-red-raiders,21
michigan-wolverines,20
miami-fl-hurricanes,18
cincinnati-bearcats,17
boise-state-broncos,12
oregon-state-beavers,11
byu-cougars,9
northwestern-wildcats,8
penn-state-nittany-lions,6
utah-state-aggies,2
navy-midshipmen,2
vanderbilt-commodores,2
louisiana-lafayette-ragin-cajuns,1
nevada-wolf-pack,1
