Teams,Borda Points
florida-state-seminoles,1439
oregon-ducks,1398
alabama-crimson-tide,1378
oklahoma-sooners,1344
auburn-tigers,1268
texas-am-aggies,1233
baylor-bears,1146
notre-dame-fighting-irish,985
michigan-state-spartans,934
ucla-bruins,842
georgia-bulldogs,830
south-carolina-gamecocks,807
arizona-state-sun-devils,749
mississippi-state-bulldogs,747
stanford-cardinal,612
lsu-tigers,594
usc-trojans,511
wisconsin-badgers,504
byu-cougars,432
nebraska-cornhuskers,343
ohio-state-buckeyes,238
east-carolina-pirates,226
kansas-state-wildcats,159
oklahoma-state-cowboys,154
duke-blue-devils,116
penn-state-nittany-lions,99
clemson-tigers,63
marshall-thundering-herd,43
tcu-horned-frogs,39
utah-utes,38
washington-huskies,38
georgia-tech-yellow-jackets,29
boston-college-eagles,23
west-virginia-mountaineers,17
cincinnati-bearcats,14
arizona-wildcats,13
arkansas-razorbacks,13
missouri-tigers,8
oregon-state-beavers,6
north-dakota-state-bison,4
indiana-hoosiers,2
pittsburgh-panthers,2
